apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,17.68,False
86571027,Boussaid,Nabil,12.55,False
48314954,El-Solh,Marwa,12.00,True
24765703,Maki,Khalid,12.00,True
18808852,Hammani,Brahim,13.74,False
84232651,El-Khoury,Sana,16.04,False
73344998,El-Atmani,Samia,9.75,True
45630758,Marhaba,Hiba,12.00,True
32104335,Rabi,Faycal,10.20,True
14821288,Shami,Badr,12.00,True
13460694,El-Mekki,Mouna,14.73,False
82887662,Haddad,Imane,13.38,False
63423310,Chebbi,Nawel,14.69,False
29808454,Badi,Simo,14.49,False
39820660,Arbi,Dari,14.10,False
21792693,Ibrahim,Hajar,14.10,False
86296103,Benbrahim,Jana,13.94,False
87382499,Moussaoui,Hassan,14.14,False
96179908,Rahmouni,Hossam,9.28,True
91582485,El-Kherfi,Imad,10.19,True
32401798,Hibiri,Reda,14.64,False
11080710,Benno,Imad,12.86,False
11239483,Khabir,Samir,10.19,True
30045450,Hafidi,Salma,14.51,False
26719390,Essamadi,Soufiane,14.08,False
12264713,Al-Hossaini,Aicha,12.00,True
27394359,Djamel,Nasser,14.14,False
98959545,Marhaba,Rachida,16.48,False
43597017,Nadi,Kenza,10.95,True
24249276,Zarrouk,Fatima,15.91,False
15081603,Saghir,Kawtar,17.85,False
87864056,Aziz,Laila,14.34,False
47760602,Al-Karim,Aziz,14.22,False
64326138,Koulak,Zaid,14.06,False
69826039,El-Morabit,Wiam,7.58,True
36850169,Brouz,Hiba,15.38,False
79699714,Heraichi,Loubna,13.46,False
61710269,Oumahdi,Zaid,15.53,False
66235790,El-Attari,Rida,9.43,True
82762957,El-Mekki,Rania,12.94,False
11202232,El-Bay,Dari,15.10,False
57029277,El-Boughaz,Soufiane,15.98,False
23214183,Hasnaoui,Lahcen,12.61,False
65062657,El-Fassi,Rim,11.64,True
75268857,Zahiri,Leila,16.19,False
37429265,Khabir,Zaid,15.52,False
96181577,Khabir,Fatiha,12.00,True
73214757,Goussar,Nasser,12.00,True
12661105,Bennani,Ahmed,10.06,True
38678594,Anissi,Meryem,13.44,False
19889540,Omar,Amina,8.38,True
37633984,Rkia,Adil,16.57,False
24931511,El-Khoury,Walid,13.68,False
81947282,Lahiji,Khalid,9.39,True
24829753,Omar,Abdelaziz,9.76,True
98285652,El-Ouarzazi,Hana,12.25,False
18976276,Nadi,Wiam,18.00,False
98920700,El-Saadi,Hanane,13.35,False
28291458,Anissi,Mohcine,11.81,True
17278340,Maddouri,Malak,4.27,True
51763068,Ait-Lahcen,Samira,12.97,False
20000154,El-Hariri,Ismail,12.84,False
96525219,Chafik,Imane,12.00,True
44094596,Benkirane,Chafia,11.83,True
63086119,Khiari,Amina,13.20,False
71278102,Hasnaoui,Asmaa,12.00,True
36141545,Rizki,Abdelkader,12.35,False
27845587,Anouar,Leila,12.68,False
24538085,El-Ayadi,Dari,12.00,True
53434841,Sabri,Zaki,14.92,False
