apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,13.54,False
86571027,Boussaid,Nabil,16.06,False
48314954,El-Solh,Marwa,14.58,False
24765703,Maki,Khalid,13.22,False
18808852,Hammani,Brahim,14.50,False
84232651,El-Khoury,Sana,14.10,False
73344998,El-Atmani,Samia,12.94,False
45630758,Marhaba,Hiba,10.58,True
32104335,Rabi,Faycal,9.12,True
14821288,Shami,Badr,12.00,True
13460694,El-Mekki,Mouna,13.03,False
82887662,Haddad,Imane,12.00,True
63423310,Chebbi,Nawel,15.73,False
29808454,Badi,Simo,14.01,False
39820660,Arbi,Dari,14.92,False
21792693,Ibrahim,Hajar,15.30,False
86296103,Benbrahim,Jana,15.02,False
87382499,Moussaoui,Hassan,15.29,False
96179908,Rahmouni,Hossam,13.16,False
91582485,El-Kherfi,Imad,14.74,False
32401798,Hibiri,Reda,16.51,False
11080710,Benno,Imad,16.35,False
11239483,Khabir,Samir,16.28,False
30045450,Hafidi,Salma,15.43,False
26719390,Essamadi,Soufiane,13.35,False
12264713,Al-Hossaini,Aicha,12.55,False
27394359,Djamel,Nasser,16.05,False
98959545,Marhaba,Rachida,12.00,True
43597017,Nadi,Kenza,12.00,True
24249276,Zarrouk,Fatima,12.00,True
15081603,Saghir,Kawtar,12.44,False
87864056,Aziz,Laila,12.71,False
47760602,Al-Karim,Aziz,15.97,False
64326138,Koulak,Zaid,12.78,False
69826039,El-Morabit,Wiam,13.74,False
36850169,Brouz,Hiba,10.49,True
79699714,Heraichi,Loubna,5.17,True
61710269,Oumahdi,Zaid,13.44,False
66235790,El-Attari,Rida,9.94,True
82762957,El-Mekki,Rania,16.13,False
11202232,El-Bay,Dari,13.03,False
57029277,El-Boughaz,Soufiane,12.38,False
23214183,Hasnaoui,Lahcen,13.62,False
65062657,El-Fassi,Rim,8.58,True
75268857,Zahiri,Leila,19.23,False
37429265,Khabir,Zaid,12.74,False
96181577,Khabir,Fatiha,19.48,False
73214757,Goussar,Nasser,13.06,False
12661105,Bennani,Ahmed,15.30,False
38678594,Anissi,Meryem,10.72,True
19889540,Omar,Amina,10.69,True
37633984,Rkia,Adil,12.44,False
24931511,El-Khoury,Walid,12.00,True
81947282,Lahiji,Khalid,14.43,False
24829753,Omar,Abdelaziz,15.18,False
98285652,El-Ouarzazi,Hana,14.69,False
18976276,Nadi,Wiam,12.00,True
98920700,El-Saadi,Hanane,14.29,False
28291458,Anissi,Mohcine,13.64,False
17278340,Maddouri,Malak,15.09,False
51763068,Ait-Lahcen,Samira,11.71,True
20000154,El-Hariri,Ismail,15.27,False
96525219,Chafik,Imane,12.00,True
44094596,Benkirane,Chafia,16.35,False
63086119,Khiari,Amina,12.72,False
71278102,Hasnaoui,Asmaa,13.47,False
36141545,Rizki,Abdelkader,12.00,True
27845587,Anouar,Leila,10.07,True
24538085,El-Ayadi,Dari,12.46,False
53434841,Sabri,Zaki,12.68,False
