apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,14.03,False
86571027,Boussaid,Nabil,10.67,True
48314954,El-Solh,Marwa,14.22,False
24765703,Maki,Khalid,13.04,False
18808852,Hammani,Brahim,11.76,True
84232651,El-Khoury,Sana,12.00,True
73344998,El-Atmani,Samia,11.94,True
45630758,Marhaba,Hiba,10.70,True
32104335,Rabi,Faycal,11.69,True
14821288,Shami,Badr,12.95,False
13460694,El-Mekki,Mouna,11.43,True
82887662,Haddad,Imane,13.96,False
63423310,Chebbi,Nawel,13.71,False
29808454,Badi,Simo,18.53,False
39820660,Arbi,Dari,12.40,False
21792693,Ibrahim,Hajar,12.37,False
86296103,Benbrahim,Jana,13.07,False
87382499,Moussaoui,Hassan,13.86,False
96179908,Rahmouni,Hossam,14.20,False
91582485,El-Kherfi,Imad,14.49,False
32401798,Hibiri,Reda,11.90,True
11080710,Benno,Imad,10.96,True
11239483,Khabir,Samir,14.14,False
30045450,Hafidi,Salma,13.53,False
26719390,Essamadi,Soufiane,12.00,True
12264713,Al-Hossaini,Aicha,11.90,True
27394359,Djamel,Nasser,14.85,False
98959545,Marhaba,Rachida,13.60,False
43597017,Nadi,Kenza,14.71,False
24249276,Zarrouk,Fatima,17.74,False
15081603,Saghir,Kawtar,12.32,False
87864056,Aziz,Laila,12.00,True
47760602,Al-Karim,Aziz,14.25,False
64326138,Koulak,Zaid,11.31,True
69826039,El-Morabit,Wiam,12.00,True
36850169,Brouz,Hiba,16.83,False
79699714,Heraichi,Loubna,13.98,False
61710269,Oumahdi,Zaid,10.76,True
66235790,El-Attari,Rida,14.34,False
82762957,El-Mekki,Rania,15.26,False
11202232,El-Bay,Dari,12.00,True
57029277,El-Boughaz,Soufiane,12.65,False
23214183,Hasnaoui,Lahcen,11.22,True
65062657,El-Fassi,Rim,12.00,True
75268857,Zahiri,Leila,12.00,True
37429265,Khabir,Zaid,12.00,True
96181577,Khabir,Fatiha,15.30,False
73214757,Goussar,Nasser,15.67,False
12661105,Bennani,Ahmed,10.84,True
38678594,Anissi,Meryem,12.00,True
19889540,Omar,Amina,11.54,True
37633984,Rkia,Adil,12.00,True
24931511,El-Khoury,Walid,12.79,False
81947282,Lahiji,Khalid,16.39,False
24829753,Omar,Abdelaziz,13.08,False
98285652,El-Ouarzazi,Hana,13.46,False
18976276,Nadi,Wiam,12.00,True
98920700,El-Saadi,Hanane,8.93,True
28291458,Anissi,Mohcine,14.97,False
17278340,Maddouri,Malak,13.64,False
51763068,Ait-Lahcen,Samira,12.50,False
20000154,El-Hariri,Ismail,12.34,False
96525219,Chafik,Imane,13.57,False
44094596,Benkirane,Chafia,12.31,False
63086119,Khiari,Amina,14.23,False
71278102,Hasnaoui,Asmaa,9.07,True
36141545,Rizki,Abdelkader,10.85,True
27845587,Anouar,Leila,11.04,True
24538085,El-Ayadi,Dari,12.00,True
53434841,Sabri,Zaki,15.95,False
