apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,13.49,False
86571027,Boussaid,Nabil,15.93,False
48314954,El-Solh,Marwa,12.00,True
24765703,Maki,Khalid,15.51,False
18808852,Hammani,Brahim,17.86,False
84232651,El-Khoury,Sana,12.00,True
73344998,El-Atmani,Samia,11.05,True
45630758,Marhaba,Hiba,17.29,False
32104335,Rabi,Faycal,12.00,True
14821288,Shami,Badr,13.41,False
13460694,El-Mekki,Mouna,12.00,True
82887662,Haddad,Imane,13.77,False
63423310,Chebbi,Nawel,15.10,False
29808454,Badi,Simo,12.54,False
39820660,Arbi,Dari,16.51,False
21792693,Ibrahim,Hajar,14.69,False
86296103,Benbrahim,Jana,14.70,False
87382499,Moussaoui,Hassan,14.99,False
96179908,Rahmouni,Hossam,16.44,False
91582485,El-Kherfi,Imad,17.45,False
32401798,Hibiri,Reda,17.19,False
11080710,Benno,Imad,13.57,False
11239483,Khabir,Samir,14.27,False
30045450,Hafidi,Salma,14.23,False
26719390,Essamadi,Soufiane,12.26,False
12264713,Al-Hossaini,Aicha,9.74,True
27394359,Djamel,Nasser,15.42,False
98959545,Marhaba,Rachida,12.48,False
43597017,Nadi,Kenza,11.12,True
24249276,Zarrouk,Fatima,11.50,True
15081603,Saghir,Kawtar,15.28,False
87864056,Aziz,Laila,15.39,False
47760602,Al-Karim,Aziz,11.52,True
64326138,Koulak,Zaid,9.98,True
69826039,El-Morabit,Wiam,12.98,False
36850169,Brouz,Hiba,12.00,True
79699714,Heraichi,Loubna,15.30,False
61710269,Oumahdi,Zaid,14.01,False
66235790,El-Attari,Rida,12.52,False
82762957,El-Mekki,Rania,9.78,True
11202232,El-Bay,Dari,15.89,False
57029277,El-Boughaz,Soufiane,12.87,False
23214183,Hasnaoui,Lahcen,10.29,True
65062657,El-Fassi,Rim,14.06,False
75268857,Zahiri,Leila,12.00,True
37429265,Khabir,Zaid,13.15,False
96181577,Khabir,Fatiha,12.95,False
73214757,Goussar,Nasser,16.83,False
12661105,Bennani,Ahmed,14.24,False
38678594,Anissi,Meryem,17.32,False
19889540,Omar,Amina,12.00,True
37633984,Rkia,Adil,19.58,False
24931511,El-Khoury,Walid,18.82,False
81947282,Lahiji,Khalid,12.00,True
24829753,Omar,Abdelaziz,16.38,False
98285652,El-Ouarzazi,Hana,14.43,False
18976276,Nadi,Wiam,13.68,False
98920700,El-Saadi,Hanane,16.04,False
28291458,Anissi,Mohcine,12.00,True
17278340,Maddouri,Malak,15.75,False
51763068,Ait-Lahcen,Samira,12.00,True
20000154,El-Hariri,Ismail,14.55,False
96525219,Chafik,Imane,13.55,False
44094596,Benkirane,Chafia,11.67,True
63086119,Khiari,Amina,12.00,True
71278102,Hasnaoui,Asmaa,16.20,False
36141545,Rizki,Abdelkader,12.51,False
27845587,Anouar,Leila,13.20,False
24538085,El-Ayadi,Dari,8.20,True
53434841,Sabri,Zaki,16.07,False
