apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,14.83,False
86571027,Boussaid,Nabil,11.78,True
48314954,El-Solh,Marwa,12.00,True
24765703,Maki,Khalid,13.35,False
18808852,Hammani,Brahim,13.05,False
84232651,El-Khoury,Sana,12.00,True
73344998,El-Atmani,Samia,13.15,False
45630758,Marhaba,Hiba,11.27,True
32104335,Rabi,Faycal,13.35,False
14821288,Shami,Badr,14.62,False
13460694,El-Mekki,Mouna,11.95,True
82887662,Haddad,Imane,10.67,True
63423310,Chebbi,Nawel,10.25,True
29808454,Badi,Simo,14.02,False
39820660,Arbi,Dari,15.10,False
21792693,Ibrahim,Hajar,12.66,False
86296103,Benbrahim,Jana,9.46,True
87382499,Moussaoui,Hassan,12.00,True
96179908,Rahmouni,Hossam,15.74,False
91582485,El-Kherfi,Imad,17.69,False
32401798,Hibiri,Reda,12.69,False
11080710,Benno,Imad,12.00,True
11239483,Khabir,Samir,12.00,True
30045450,Hafidi,Salma,18.03,False
26719390,Essamadi,Soufiane,12.00,True
12264713,Al-Hossaini,Aicha,14.85,False
27394359,Djamel,Nasser,12.69,False
98959545,Marhaba,Rachida,12.00,True
43597017,Nadi,Kenza,11.37,True
24249276,Zarrouk,Fatima,11.41,True
15081603,Saghir,Kawtar,13.71,False
87864056,Aziz,Laila,15.64,False
47760602,Al-Karim,Aziz,12.00,True
64326138,Koulak,Zaid,15.93,False
69826039,El-Morabit,Wiam,10.92,True
36850169,Brouz,Hiba,16.49,False
79699714,Heraichi,Loubna,10.85,True
61710269,Oumahdi,Zaid,13.69,False
66235790,El-Attari,Rida,12.00,True
82762957,El-Mekki,Rania,12.00,True
11202232,El-Bay,Dari,10.93,True
57029277,El-Boughaz,Soufiane,9.00,True
23214183,Hasnaoui,Lahcen,13.28,False
65062657,El-Fassi,Rim,12.81,False
75268857,Zahiri,Leila,11.95,True
37429265,Khabir,Zaid,10.08,True
96181577,Khabir,Fatiha,11.42,True
73214757,Goussar,Nasser,14.49,False
12661105,Bennani,Ahmed,12.00,True
38678594,Anissi,Meryem,12.41,False
19889540,Omar,Amina,13.68,False
37633984,Rkia,Adil,14.96,False
24931511,El-Khoury,Walid,12.62,False
81947282,Lahiji,Khalid,12.57,False
24829753,Omar,Abdelaziz,14.29,False
98285652,El-Ouarzazi,Hana,15.16,False
18976276,Nadi,Wiam,11.85,True
98920700,El-Saadi,Hanane,12.00,True
28291458,Anissi,Mohcine,11.58,True
17278340,Maddouri,Malak,15.48,False
51763068,Ait-Lahcen,Samira,12.00,True
20000154,El-Hariri,Ismail,11.13,True
96525219,Chafik,Imane,13.27,False
44094596,Benkirane,Chafia,14.09,False
63086119,Khiari,Amina,11.79,True
71278102,Hasnaoui,Asmaa,12.00,True
36141545,Rizki,Abdelkader,14.19,False
27845587,Anouar,Leila,14.45,False
24538085,El-Ayadi,Dari,14.40,False
53434841,Sabri,Zaki,11.24,True
