apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,13.83,False
86571027,Boussaid,Nabil,19.77,False
48314954,El-Solh,Marwa,14.12,False
24765703,Maki,Khalid,17.22,False
18808852,Hammani,Brahim,11.85,True
84232651,El-Khoury,Sana,14.05,False
73344998,El-Atmani,Samia,12.89,False
45630758,Marhaba,Hiba,18.01,False
32104335,Rabi,Faycal,15.15,False
14821288,Shami,Badr,18.26,False
13460694,El-Mekki,Mouna,12.00,True
82887662,Haddad,Imane,17.19,False
63423310,Chebbi,Nawel,13.20,False
29808454,Badi,Simo,20.00,False
39820660,Arbi,Dari,19.06,False
21792693,Ibrahim,Hajar,16.31,False
86296103,Benbrahim,Jana,13.65,False
87382499,Moussaoui,Hassan,13.99,False
96179908,Rahmouni,Hossam,20.00,False
91582485,El-Kherfi,Imad,15.15,False
32401798,Hibiri,Reda,12.00,True
11080710,Benno,Imad,16.39,False
11239483,Khabir,Samir,12.00,True
30045450,Hafidi,Salma,12.99,False
26719390,Essamadi,Soufiane,12.00,True
12264713,Al-Hossaini,Aicha,17.47,False
27394359,Djamel,Nasser,12.86,False
98959545,Marhaba,Rachida,12.48,False
43597017,Nadi,Kenza,20.00,False
24249276,Zarrouk,Fatima,17.49,False
15081603,Saghir,Kawtar,15.13,False
87864056,Aziz,Laila,19.48,False
47760602,Al-Karim,Aziz,13.91,False
64326138,Koulak,Zaid,12.00,True
69826039,El-Morabit,Wiam,12.97,False
36850169,Brouz,Hiba,15.07,False
79699714,Heraichi,Loubna,15.29,False
61710269,Oumahdi,Zaid,16.24,False
66235790,El-Attari,Rida,17.10,False
82762957,El-Mekki,Rania,14.51,False
11202232,El-Bay,Dari,12.00,True
57029277,El-Boughaz,Soufiane,16.55,False
23214183,Hasnaoui,Lahcen,14.39,False
65062657,El-Fassi,Rim,14.82,False
75268857,Zahiri,Leila,14.02,False
37429265,Khabir,Zaid,20.00,False
96181577,Khabir,Fatiha,13.62,False
73214757,Goussar,Nasser,15.19,False
12661105,Bennani,Ahmed,10.07,True
38678594,Anissi,Meryem,19.30,False
19889540,Omar,Amina,16.11,False
37633984,Rkia,Adil,20.00,False
24931511,El-Khoury,Walid,12.93,False
81947282,Lahiji,Khalid,16.75,False
24829753,Omar,Abdelaziz,9.17,True
98285652,El-Ouarzazi,Hana,16.69,False
18976276,Nadi,Wiam,14.22,False
98920700,El-Saadi,Hanane,11.85,True
28291458,Anissi,Mohcine,16.12,False
17278340,Maddouri,Malak,19.57,False
51763068,Ait-Lahcen,Samira,15.25,False
20000154,El-Hariri,Ismail,10.70,True
96525219,Chafik,Imane,20.00,False
44094596,Benkirane,Chafia,17.25,False
63086119,Khiari,Amina,18.39,False
71278102,Hasnaoui,Asmaa,12.54,False
36141545,Rizki,Abdelkader,14.51,False
27845587,Anouar,Leila,16.19,False
24538085,El-Ayadi,Dari,14.89,False
53434841,Sabri,Zaki,11.97,True
