apogee,nom,prenom,mark,rattrapage,marksub1,marksub2
42916912,Tawfik,Hiba,16.00,False,20.00,12.00
86571027,Boussaid,Nabil,13.28,False,15.37,11.19
48314954,El-Solh,Marwa,14.05,False,13.02,15.09
24765703,Maki,Khalid,13.12,False,10.08,16.17
18808852,Hammani,Brahim,11.45,True,12.69,10.21
84232651,El-Khoury,Sana,16.29,False,15.72,16.85
73344998,El-Atmani,Samia,13.39,False,12.92,13.87
45630758,Marhaba,Hiba,12.59,False,12.00,13.19
32104335,Rabi,Faycal,15.14,False,16.27,14.02
14821288,Shami,Badr,15.13,False,13.45,16.82
13460694,El-Mekki,Mouna,12.41,False,14.26,10.57
82887662,Haddad,Imane,12.96,False,12.72,13.20
63423310,Chebbi,Nawel,11.72,True,10.94,12.50
29808454,Badi,Simo,11.86,True,12.00,11.72
39820660,Arbi,Dari,15.14,False,12.88,17.41
21792693,Ibrahim,Hajar,13.32,False,14.23,12.42
86296103,Benbrahim,Jana,12.70,False,9.98,15.41
87382499,Moussaoui,Hassan,14.84,False,14.87,14.81
96179908,Rahmouni,Hossam,13.75,False,15.00,12.50
91582485,El-Kherfi,Imad,12.21,False,12.00,12.41
32401798,Hibiri,Reda,17.80,False,17.30,18.30
11080710,Benno,Imad,13.12,False,12.00,14.25
11239483,Khabir,Samir,14.14,False,15.72,12.57
30045450,Hafidi,Salma,14.51,False,17.02,12.00
26719390,Essamadi,Soufiane,11.66,True,10.98,12.33
12264713,Al-Hossaini,Aicha,11.29,True,10.57,12.00
27394359,Djamel,Nasser,11.47,True,10.94,12.00
98959545,Marhaba,Rachida,13.11,False,13.86,12.35
43597017,Nadi,Kenza,10.62,True,10.20,11.04
24249276,Zarrouk,Fatima,13.12,False,13.90,12.35
15081603,Saghir,Kawtar,14.95,False,14.11,15.78
87864056,Aziz,Laila,13.77,False,12.00,15.54
47760602,Al-Karim,Aziz,16.63,False,20.00,13.26
64326138,Koulak,Zaid,11.37,True,11.10,11.64
69826039,El-Morabit,Wiam,14.31,False,14.46,14.16
36850169,Brouz,Hiba,13.77,False,13.97,13.56
79699714,Heraichi,Loubna,12.15,False,13.65,10.65
61710269,Oumahdi,Zaid,16.31,False,18.33,14.30
66235790,El-Attari,Rida,10.62,True,13.04,8.21
82762957,El-Mekki,Rania,14.09,False,14.58,13.59
11202232,El-Bay,Dari,10.43,True,8.86,12.00
57029277,El-Boughaz,Soufiane,13.04,False,12.00,14.08
23214183,Hasnaoui,Lahcen,13.12,False,15.18,11.05
65062657,El-Fassi,Rim,12.62,False,16.13,9.12
75268857,Zahiri,Leila,12.54,False,12.00,13.09
37429265,Khabir,Zaid,14.52,False,15.66,13.38
96181577,Khabir,Fatiha,11.82,True,12.00,11.63
73214757,Goussar,Nasser,14.12,False,14.21,14.04
12661105,Bennani,Ahmed,13.16,False,14.01,12.30
38678594,Anissi,Meryem,14.06,False,12.00,16.12
19889540,Omar,Amina,13.00,False,11.71,14.28
37633984,Rkia,Adil,12.50,False,12.62,12.39
24931511,El-Khoury,Walid,14.38,False,16.75,12.00
81947282,Lahiji,Khalid,17.50,False,20.00,14.99
24829753,Omar,Abdelaziz,13.88,False,13.72,14.04
98285652,El-Ouarzazi,Hana,13.20,False,11.77,14.62
18976276,Nadi,Wiam,14.72,False,14.16,15.28
98920700,El-Saadi,Hanane,10.18,True,11.08,9.29
28291458,Anissi,Mohcine,14.69,False,12.77,16.60
17278340,Maddouri,Malak,13.96,False,12.31,15.62
51763068,Ait-Lahcen,Samira,11.16,True,11.16,11.17
20000154,El-Hariri,Ismail,12.66,False,11.48,13.85
96525219,Chafik,Imane,14.72,False,12.94,16.50
44094596,Benkirane,Chafia,13.85,False,13.62,14.08
63086119,Khiari,Amina,13.11,False,14.36,11.86
71278102,Hasnaoui,Asmaa,12.24,False,12.00,12.48
36141545,Rizki,Abdelkader,13.84,False,12.00,15.67
27845587,Anouar,Leila,11.56,True,11.57,11.55
24538085,El-Ayadi,Dari,12.12,False,11.09,13.16
53434841,Sabri,Zaki,11.09,True,10.19,12.00
