apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,12.00,True
86571027,Boussaid,Nabil,11.89,True
48314954,El-Solh,Marwa,13.14,False
24765703,Maki,Khalid,14.07,False
18808852,Hammani,Brahim,12.26,False
84232651,El-Khoury,Sana,15.17,False
73344998,El-Atmani,Samia,16.28,False
45630758,Marhaba,Hiba,10.59,True
32104335,Rabi,Faycal,15.76,False
14821288,Shami,Badr,12.00,True
13460694,El-Mekki,Mouna,10.72,True
82887662,Haddad,Imane,12.00,True
63423310,Chebbi,Nawel,13.18,False
29808454,Badi,Simo,12.64,False
39820660,Arbi,Dari,13.52,False
21792693,Ibrahim,Hajar,19.96,False
86296103,Benbrahim,Jana,12.00,True
87382499,Moussaoui,Hassan,13.92,False
96179908,Rahmouni,Hossam,14.29,False
91582485,El-Kherfi,Imad,15.92,False
32401798,Hibiri,Reda,12.35,False
11080710,Benno,Imad,16.63,False
11239483,Khabir,Samir,12.00,True
30045450,Hafidi,Salma,12.00,True
26719390,Essamadi,Soufiane,15.34,False
12264713,Al-Hossaini,Aicha,12.64,False
27394359,Djamel,Nasser,12.98,False
98959545,Marhaba,Rachida,16.18,False
43597017,Nadi,Kenza,13.85,False
24249276,Zarrouk,Fatima,15.47,False
15081603,Saghir,Kawtar,12.00,True
87864056,Aziz,Laila,12.00,True
47760602,Al-Karim,Aziz,10.78,True
64326138,Koulak,Zaid,9.95,True
69826039,El-Morabit,Wiam,13.61,False
36850169,Brouz,Hiba,13.13,False
79699714,Heraichi,Loubna,12.00,True
61710269,Oumahdi,Zaid,15.24,False
66235790,El-Attari,Rida,15.56,False
82762957,El-Mekki,Rania,14.50,False
11202232,El-Bay,Dari,19.63,False
57029277,El-Boughaz,Soufiane,15.85,False
23214183,Hasnaoui,Lahcen,9.60,True
65062657,El-Fassi,Rim,12.00,True
75268857,Zahiri,Leila,16.25,False
37429265,Khabir,Zaid,12.00,True
96181577,Khabir,Fatiha,10.59,True
73214757,Goussar,Nasser,18.84,False
12661105,Bennani,Ahmed,10.42,True
38678594,Anissi,Meryem,12.00,True
19889540,Omar,Amina,14.34,False
37633984,Rkia,Adil,14.55,False
24931511,El-Khoury,Walid,11.88,True
81947282,Lahiji,Khalid,15.32,False
24829753,Omar,Abdelaziz,15.12,False
98285652,El-Ouarzazi,Hana,14.86,False
18976276,Nadi,Wiam,13.21,False
98920700,El-Saadi,Hanane,17.73,False
28291458,Anissi,Mohcine,14.86,False
17278340,Maddouri,Malak,13.87,False
51763068,Ait-Lahcen,Samira,6.98,True
20000154,El-Hariri,Ismail,16.55,False
96525219,Chafik,Imane,10.25,True
44094596,Benkirane,Chafia,13.36,False
63086119,Khiari,Amina,12.00,True
71278102,Hasnaoui,Asmaa,11.72,True
36141545,Rizki,Abdelkader,14.09,False
27845587,Anouar,Leila,10.57,True
24538085,El-Ayadi,Dari,13.99,False
53434841,Sabri,Zaki,15.16,False
