apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,11.76,True
86571027,Boussaid,Nabil,14.69,False
48314954,El-Solh,Marwa,11.79,True
24765703,Maki,Khalid,13.57,False
18808852,Hammani,Brahim,13.86,False
84232651,El-Khoury,Sana,17.57,False
73344998,El-Atmani,Samia,15.02,False
45630758,Marhaba,Hiba,10.21,True
32104335,Rabi,Faycal,8.36,True
14821288,Shami,Badr,13.65,False
13460694,El-Mekki,Mouna,12.00,True
82887662,Haddad,Imane,12.89,False
63423310,Chebbi,Nawel,12.00,True
29808454,Badi,Simo,13.26,False
39820660,Arbi,Dari,12.00,True
21792693,Ibrahim,Hajar,14.32,False
86296103,Benbrahim,Jana,15.49,False
87382499,Moussaoui,Hassan,13.16,False
96179908,Rahmouni,Hossam,14.11,False
91582485,El-Kherfi,Imad,14.86,False
32401798,Hibiri,Reda,13.25,False
11080710,Benno,Imad,18.95,False
11239483,Khabir,Samir,12.00,True
30045450,Hafidi,Salma,12.00,True
26719390,Essamadi,Soufiane,11.74,True
12264713,Al-Hossaini,Aicha,18.03,False
27394359,Djamel,Nasser,14.20,False
98959545,Marhaba,Rachida,16.51,False
43597017,Nadi,Kenza,12.74,False
24249276,Zarrouk,Fatima,14.10,False
15081603,Saghir,Kawtar,11.99,True
87864056,Aziz,Laila,14.35,False
47760602,Al-Karim,Aziz,10.51,True
64326138,Koulak,Zaid,12.52,False
69826039,El-Morabit,Wiam,6.58,True
36850169,Brouz,Hiba,16.45,False
79699714,Heraichi,Loubna,13.53,False
61710269,Oumahdi,Zaid,15.02,False
66235790,El-Attari,Rida,12.00,True
82762957,El-Mekki,Rania,13.46,False
11202232,El-Bay,Dari,12.00,True
57029277,El-Boughaz,Soufiane,10.66,True
23214183,Hasnaoui,Lahcen,13.65,False
65062657,El-Fassi,Rim,8.85,True
75268857,Zahiri,Leila,12.00,True
37429265,Khabir,Zaid,10.48,True
96181577,Khabir,Fatiha,12.00,True
73214757,Goussar,Nasser,18.49,False
12661105,Bennani,Ahmed,11.95,True
38678594,Anissi,Meryem,10.78,True
19889540,Omar,Amina,12.00,True
37633984,Rkia,Adil,17.91,False
24931511,El-Khoury,Walid,10.82,True
81947282,Lahiji,Khalid,11.63,True
24829753,Omar,Abdelaziz,17.02,False
98285652,El-Ouarzazi,Hana,19.45,False
18976276,Nadi,Wiam,12.00,True
98920700,El-Saadi,Hanane,14.89,False
28291458,Anissi,Mohcine,13.40,False
17278340,Maddouri,Malak,8.33,True
51763068,Ait-Lahcen,Samira,16.19,False
20000154,El-Hariri,Ismail,9.41,True
96525219,Chafik,Imane,15.18,False
44094596,Benkirane,Chafia,12.00,True
63086119,Khiari,Amina,9.56,True
71278102,Hasnaoui,Asmaa,13.07,False
36141545,Rizki,Abdelkader,13.74,False
27845587,Anouar,Leila,10.24,True
24538085,El-Ayadi,Dari,15.15,False
53434841,Sabri,Zaki,12.00,True
