apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,13.13,False
86571027,Boussaid,Nabil,14.21,False
48314954,El-Solh,Marwa,10.28,True
24765703,Maki,Khalid,13.78,False
18808852,Hammani,Brahim,9.83,True
84232651,El-Khoury,Sana,11.43,True
73344998,El-Atmani,Samia,13.51,False
45630758,Marhaba,Hiba,13.30,False
32104335,Rabi,Faycal,15.79,False
14821288,Shami,Badr,17.71,False
13460694,El-Mekki,Mouna,14.77,False
82887662,Haddad,Imane,15.71,False
63423310,Chebbi,Nawel,13.02,False
29808454,Badi,Simo,15.96,False
39820660,Arbi,Dari,16.30,False
21792693,Ibrahim,Hajar,14.56,False
86296103,Benbrahim,Jana,12.00,True
87382499,Moussaoui,Hassan,13.77,False
96179908,Rahmouni,Hossam,13.03,False
91582485,El-Kherfi,Imad,11.07,True
32401798,Hibiri,Reda,17.49,False
11080710,Benno,Imad,13.51,False
11239483,Khabir,Samir,15.12,False
30045450,Hafidi,Salma,14.04,False
26719390,Essamadi,Soufiane,12.00,True
12264713,Al-Hossaini,Aicha,9.54,True
27394359,Djamel,Nasser,12.67,False
98959545,Marhaba,Rachida,16.54,False
43597017,Nadi,Kenza,12.00,True
24249276,Zarrouk,Fatima,13.48,False
15081603,Saghir,Kawtar,13.74,False
87864056,Aziz,Laila,12.00,True
47760602,Al-Karim,Aziz,17.99,False
64326138,Koulak,Zaid,15.96,False
69826039,El-Morabit,Wiam,14.20,False
36850169,Brouz,Hiba,12.34,False
79699714,Heraichi,Loubna,14.67,False
61710269,Oumahdi,Zaid,20.00,False
66235790,El-Attari,Rida,12.00,True
82762957,El-Mekki,Rania,13.84,False
11202232,El-Bay,Dari,14.98,False
57029277,El-Boughaz,Soufiane,13.37,False
23214183,Hasnaoui,Lahcen,13.93,False
65062657,El-Fassi,Rim,9.90,True
75268857,Zahiri,Leila,12.00,True
37429265,Khabir,Zaid,12.71,False
96181577,Khabir,Fatiha,14.01,False
73214757,Goussar,Nasser,13.31,False
12661105,Bennani,Ahmed,12.48,False
38678594,Anissi,Meryem,15.84,False
19889540,Omar,Amina,12.42,False
37633984,Rkia,Adil,12.36,False
24931511,El-Khoury,Walid,15.85,False
81947282,Lahiji,Khalid,16.46,False
24829753,Omar,Abdelaziz,17.06,False
98285652,El-Ouarzazi,Hana,14.24,False
18976276,Nadi,Wiam,13.14,False
98920700,El-Saadi,Hanane,10.82,True
28291458,Anissi,Mohcine,8.62,True
17278340,Maddouri,Malak,12.00,True
51763068,Ait-Lahcen,Samira,14.43,False
20000154,El-Hariri,Ismail,14.03,False
96525219,Chafik,Imane,15.28,False
44094596,Benkirane,Chafia,10.70,True
63086119,Khiari,Amina,12.89,False
71278102,Hasnaoui,Asmaa,15.97,False
36141545,Rizki,Abdelkader,17.25,False
27845587,Anouar,Leila,13.29,False
24538085,El-Ayadi,Dari,12.00,True
53434841,Sabri,Zaki,12.00,True
