apogee,nom,prenom,mark,rattrapage
42916912,Tawfik,Hiba,11.93,True
86571027,Boussaid,Nabil,15.16,False
48314954,El-Solh,Marwa,16.59,False
24765703,Maki,Khalid,12.00,True
18808852,Hammani,Brahim,12.00,True
84232651,El-Khoury,Sana,16.23,False
73344998,El-Atmani,Samia,12.00,True
45630758,Marhaba,Hiba,12.00,True
32104335,Rabi,Faycal,11.54,True
14821288,Shami,Badr,12.98,False
13460694,El-Mekki,Mouna,18.24,False
82887662,Haddad,Imane,12.00,True
63423310,Chebbi,Nawel,11.61,True
29808454,Badi,Simo,12.00,True
39820660,Arbi,Dari,16.64,False
21792693,Ibrahim,Hajar,12.00,True
86296103,Benbrahim,Jana,14.01,False
87382499,Moussaoui,Hassan,15.61,False
96179908,Rahmouni,Hossam,12.00,True
91582485,El-Kherfi,Imad,14.08,False
32401798,Hibiri,Reda,8.91,True
11080710,Benno,Imad,7.36,True
11239483,Khabir,Samir,11.55,True
30045450,Hafidi,Salma,11.06,True
26719390,Essamadi,Soufiane,14.21,False
12264713,Al-Hossaini,Aicha,12.00,True
27394359,Djamel,Nasser,13.58,False
98959545,Marhaba,Rachida,12.54,False
43597017,Nadi,Kenza,13.10,False
24249276,Zarrouk,Fatima,15.18,False
15081603,Saghir,Kawtar,17.27,False
87864056,Aziz,Laila,14.32,False
47760602,Al-Karim,Aziz,13.16,False
64326138,Koulak,Zaid,12.00,True
69826039,El-Morabit,Wiam,15.21,False
36850169,Brouz,Hiba,15.23,False
79699714,Heraichi,Loubna,16.20,False
61710269,Oumahdi,Zaid,14.20,False
66235790,El-Attari,Rida,13.07,False
82762957,El-Mekki,Rania,15.25,False
11202232,El-Bay,Dari,20.00,False
57029277,El-Boughaz,Soufiane,15.05,False
23214183,Hasnaoui,Lahcen,14.08,False
65062657,El-Fassi,Rim,13.10,False
75268857,Zahiri,Leila,13.33,False
37429265,Khabir,Zaid,12.87,False
96181577,Khabir,Fatiha,13.91,False
73214757,Goussar,Nasser,15.97,False
12661105,Bennani,Ahmed,14.04,False
38678594,Anissi,Meryem,14.04,False
19889540,Omar,Amina,11.83,True
37633984,Rkia,Adil,14.46,False
24931511,El-Khoury,Walid,14.79,False
81947282,Lahiji,Khalid,10.32,True
24829753,Omar,Abdelaziz,8.31,True
98285652,El-Ouarzazi,Hana,11.30,True
18976276,Nadi,Wiam,17.94,False
98920700,El-Saadi,Hanane,13.40,False
28291458,Anissi,Mohcine,12.00,True
17278340,Maddouri,Malak,11.24,True
51763068,Ait-Lahcen,Samira,15.93,False
20000154,El-Hariri,Ismail,16.74,False
96525219,Chafik,Imane,14.81,False
44094596,Benkirane,Chafia,12.00,True
63086119,Khiari,Amina,11.06,True
71278102,Hasnaoui,Asmaa,12.69,False
36141545,Rizki,Abdelkader,14.07,False
27845587,Anouar,Leila,11.72,True
24538085,El-Ayadi,Dari,17.06,False
53434841,Sabri,Zaki,11.90,True
