apogee,nom,prenom,mark,rattrapage
20941491,Berouane,Imad,16.16,False
13908485,Haddad,Sanaa,13.63,False
70749294,Rifai,Walid,12.00,True
64827661,Taoufiq,Maya,18.19,False
41874193,Saoud,Rim,7.64,True
75064561,El-Abbadi,Samira,12.00,True
47418293,Derraz,Tarek,15.36,False
54242615,El-Mohammadi,Mounir,16.00,False
84064976,Chennouf,Karim,9.06,True
42353519,El-Soufi,Salma,12.00,True
85974855,Ait-Sidi,Dounia,14.72,False
23262786,Haddad,Najia,12.55,False
17113999,Akil,Ahmed,15.31,False
32832814,Barjawi,Laila,12.54,False
50527881,El-Mekki,Mouna,12.32,False
92635400,Ouchrif,Rim,12.00,True
45226735,Bounou,Amine,14.47,False
37960196,Madani,Adil,12.66,False
88627569,Zikhri,Rachida,13.03,False
96515314,Tayeb,Laila,13.94,False
41270756,Anas,Dounia,17.59,False
70257982,Rkik,Amal,13.46,False
94440660,Ragheb,Simo,13.84,False
16732244,Saoud,Wiam,13.94,False
26203322,Berrah,Hanane,17.07,False
68291609,Zayed,Soufiane,12.00,True
79921153,El-Kherfi,Nawal,12.00,True
76548685,Lahrichi,Ahmed,13.84,False
55076873,Benslimane,Khalid,12.00,True
21277377,El-Ouarzazi,Nabil,13.83,False
58549042,Fakir,Youssef,13.81,False
16076220,Idriss,Zaid,15.01,False
94522614,Benbihi,Siham,8.89,True
97670802,Omar,Brahim,9.64,True
65512566,Rifai,Aicha,15.00,False
69551971,Heraichi,Rida,14.15,False
13216528,Zine,Mouna,13.70,False
10822906,Djari,Simo,14.41,False
65038424,Maid,Malika,12.00,True
50184447,Al-Khiyari,Sana,12.00,True
37892945,El-Basri,Asmaa,12.00,True
15172091,Al-Hadri,Othman,12.46,False
35155994,Derraz,Mouna,9.74,True
38970927,Fakir,Anas,12.46,False
16879010,Cherkaoui,Nawal,13.29,False
73756662,El-Solh,Karim,12.00,True
64980812,Akla,Mohammed,13.31,False
67071037,Akla,Ahmed,15.10,False
18376313,Badi,Samir,12.64,False
50098952,Fassi,Loubna,16.09,False
30033194,El-Khoury,Rim,11.48,True
27913369,Toulal,Amal,15.14,False
97515223,Haddad,Salma,8.67,True
69099806,Nadi,Walid,16.75,False
88779034,Faiyaz,Brahim,13.63,False
63040595,Brahimi,Abdelkader,16.75,False
99651206,Lahrichi,Rania,15.64,False
83308026,El-Kawthar,Mohammed,13.20,False
37513908,Yachou,Rachid,13.02,False
10496558,El-Ouarzazi,Hossam,10.17,True
24959741,Rkik,Rania,8.75,True
43383383,Toulal,Bilal,12.00,True
58736586,Salhi,Salma,12.85,False
79729955,Fassi,Saber,12.00,True
49038114,El-Attari,Brahim,14.89,False
85049207,Haidari,Fadoua,13.40,False
68179448,Zanate,Soufiane,11.89,True
16614245,Zikhri,Mouna,16.39,False
67752692,El-Khader,Mohammed,13.85,False
60626594,Rahmouni,Hassan,11.96,True
