apogee,nom,prenom,mark,rattrapage
20941491,Berouane,Imad,14.44,False
13908485,Haddad,Sanaa,14.60,False
70749294,Rifai,Walid,16.79,False
64827661,Taoufiq,Maya,13.30,False
41874193,Saoud,Rim,18.20,False
75064561,El-Abbadi,Samira,13.61,False
47418293,Derraz,Tarek,15.26,False
54242615,El-Mohammadi,Mounir,10.29,True
84064976,Chennouf,Karim,14.40,False
42353519,El-Soufi,Salma,12.57,False
85974855,Ait-Sidi,Dounia,12.29,False
23262786,Haddad,Najia,16.34,False
17113999,Akil,Ahmed,17.94,False
32832814,Barjawi,Laila,12.69,False
50527881,El-Mekki,Mouna,12.00,True
92635400,Ouchrif,Rim,11.26,True
45226735,Bounou,Amine,12.00,True
37960196,Madani,Adil,16.16,False
88627569,Zikhri,Rachida,12.00,True
96515314,Tayeb,Laila,16.41,False
41270756,Anas,Dounia,14.47,False
70257982,Rkik,Amal,14.19,False
94440660,Ragheb,Simo,15.36,False
16732244,Saoud,Wiam,14.91,False
26203322,Berrah,Hanane,12.00,True
68291609,Zayed,Soufiane,13.51,False
79921153,El-Kherfi,Nawal,12.76,False
76548685,Lahrichi,Ahmed,14.47,False
55076873,Benslimane,Khalid,14.55,False
21277377,El-Ouarzazi,Nabil,17.84,False
58549042,Fakir,Youssef,14.49,False
16076220,Idriss,Zaid,11.66,True
94522614,Benbihi,Siham,20.00,False
97670802,Omar,Brahim,16.32,False
65512566,Rifai,Aicha,8.93,True
69551971,Heraichi,Rida,14.28,False
13216528,Zine,Mouna,15.46,False
10822906,Djari,Simo,11.39,True
65038424,Maid,Malika,12.00,True
50184447,Al-Khiyari,Sana,18.14,False
37892945,El-Basri,Asmaa,10.06,True
15172091,Al-Hadri,Othman,14.05,False
35155994,Derraz,Mouna,12.96,False
38970927,Fakir,Anas,18.07,False
16879010,Cherkaoui,Nawal,12.00,True
73756662,El-Solh,Karim,11.77,True
64980812,Akla,Mohammed,14.10,False
67071037,Akla,Ahmed,14.89,False
18376313,Badi,Samir,15.99,False
50098952,Fassi,Loubna,14.50,False
30033194,El-Khoury,Rim,12.99,False
27913369,Toulal,Amal,12.92,False
97515223,Haddad,Salma,12.00,True
69099806,Nadi,Walid,14.24,False
88779034,Faiyaz,Brahim,13.66,False
63040595,Brahimi,Abdelkader,15.07,False
99651206,Lahrichi,Rania,18.01,False
83308026,El-Kawthar,Mohammed,16.81,False
37513908,Yachou,Rachid,10.83,True
10496558,El-Ouarzazi,Hossam,17.30,False
24959741,Rkik,Rania,14.43,False
43383383,Toulal,Bilal,12.66,False
58736586,Salhi,Salma,12.53,False
79729955,Fassi,Saber,13.94,False
49038114,El-Attari,Brahim,14.50,False
85049207,Haidari,Fadoua,12.00,True
68179448,Zanate,Soufiane,12.82,False
16614245,Zikhri,Mouna,17.65,False
67752692,El-Khader,Mohammed,15.78,False
60626594,Rahmouni,Hassan,15.99,False
