apogee,nom,prenom,mark,rattrapage
20941491,Berouane,Imad,10.85,True
13908485,Haddad,Sanaa,13.79,False
70749294,Rifai,Walid,18.20,False
64827661,Taoufiq,Maya,15.94,False
41874193,Saoud,Rim,14.24,False
75064561,El-Abbadi,Samira,15.08,False
47418293,Derraz,Tarek,14.02,False
54242615,El-Mohammadi,Mounir,12.00,True
84064976,Chennouf,Karim,11.20,True
42353519,El-Soufi,Salma,11.30,True
85974855,Ait-Sidi,Dounia,15.28,False
23262786,Haddad,Najia,9.83,True
17113999,Akil,Ahmed,15.89,False
32832814,Barjawi,Laila,11.24,True
50527881,El-Mekki,Mouna,15.29,False
92635400,Ouchrif,Rim,13.19,False
45226735,Bounou,Amine,11.92,True
37960196,Madani,Adil,13.52,False
88627569,Zikhri,Rachida,13.81,False
96515314,Tayeb,Laila,18.09,False
41270756,Anas,Dounia,15.60,False
70257982,Rkik,Amal,11.48,True
94440660,Ragheb,Simo,12.00,True
16732244,Saoud,Wiam,15.77,False
26203322,Berrah,Hanane,11.35,True
68291609,Zayed,Soufiane,12.00,True
79921153,El-Kherfi,Nawal,13.33,False
76548685,Lahrichi,Ahmed,14.44,False
55076873,Benslimane,Khalid,12.00,True
21277377,El-Ouarzazi,Nabil,17.95,False
58549042,Fakir,Youssef,12.78,False
16076220,Idriss,Zaid,14.28,False
94522614,Benbihi,Siham,17.13,False
97670802,Omar,Brahim,14.63,False
65512566,Rifai,Aicha,14.41,False
69551971,Heraichi,Rida,14.55,False
13216528,Zine,Mouna,11.84,True
10822906,Djari,Simo,14.21,False
65038424,Maid,Malika,5.11,True
50184447,Al-Khiyari,Sana,12.00,True
37892945,El-Basri,Asmaa,16.15,False
15172091,Al-Hadri,Othman,9.98,True
35155994,Derraz,Mouna,12.98,False
38970927,Fakir,Anas,12.63,False
16879010,Cherkaoui,Nawal,18.26,False
73756662,El-Solh,Karim,12.00,True
64980812,Akla,Mohammed,12.00,True
67071037,Akla,Ahmed,12.00,True
18376313,Badi,Samir,12.00,True
50098952,Fassi,Loubna,15.09,False
30033194,El-Khoury,Rim,14.48,False
27913369,Toulal,Amal,14.43,False
97515223,Haddad,Salma,13.47,False
69099806,Nadi,Walid,16.06,False
88779034,Faiyaz,Brahim,12.50,False
63040595,Brahimi,Abdelkader,11.63,True
99651206,Lahrichi,Rania,19.52,False
83308026,El-Kawthar,Mohammed,12.00,True
37513908,Yachou,Rachid,13.63,False
10496558,El-Ouarzazi,Hossam,12.00,True
24959741,Rkik,Rania,12.00,True
43383383,Toulal,Bilal,12.00,True
58736586,Salhi,Salma,12.82,False
79729955,Fassi,Saber,17.24,False
49038114,El-Attari,Brahim,10.22,True
85049207,Haidari,Fadoua,13.12,False
68179448,Zanate,Soufiane,18.17,False
16614245,Zikhri,Mouna,15.11,False
67752692,El-Khader,Mohammed,14.69,False
60626594,Rahmouni,Hassan,14.52,False
