apogee,nom,prenom,mark,rattrapage
20941491,Berouane,Imad,14.34,False
13908485,Haddad,Sanaa,16.38,False
70749294,Rifai,Walid,14.52,False
64827661,Taoufiq,Maya,14.06,False
41874193,Saoud,Rim,12.00,True
75064561,El-Abbadi,Samira,12.62,False
47418293,Derraz,Tarek,13.80,False
54242615,El-Mohammadi,Mounir,14.37,False
84064976,Chennouf,Karim,12.00,True
42353519,El-Soufi,Salma,11.22,True
85974855,Ait-Sidi,Dounia,14.21,False
23262786,Haddad,Najia,12.48,False
17113999,Akil,Ahmed,13.34,False
32832814,Barjawi,Laila,10.23,True
50527881,El-Mekki,Mouna,14.07,False
92635400,Ouchrif,Rim,12.00,True
45226735,Bounou,Amine,11.94,True
37960196,Madani,Adil,15.44,False
88627569,Zikhri,Rachida,14.66,False
96515314,Tayeb,Laila,17.73,False
41270756,Anas,Dounia,14.57,False
70257982,Rkik,Amal,13.40,False
94440660,Ragheb,Simo,14.66,False
16732244,Saoud,Wiam,12.48,False
26203322,Berrah,Hanane,15.72,False
68291609,Zayed,Soufiane,7.77,True
79921153,El-Kherfi,Nawal,12.65,False
76548685,Lahrichi,Ahmed,14.29,False
55076873,Benslimane,Khalid,10.83,True
21277377,El-Ouarzazi,Nabil,14.03,False
58549042,Fakir,Youssef,11.98,True
16076220,Idriss,Zaid,16.37,False
94522614,Benbihi,Siham,14.13,False
97670802,Omar,Brahim,18.72,False
65512566,Rifai,Aicha,9.78,True
69551971,Heraichi,Rida,13.98,False
13216528,Zine,Mouna,14.88,False
10822906,Djari,Simo,16.78,False
65038424,Maid,Malika,13.79,False
50184447,Al-Khiyari,Sana,14.15,False
37892945,El-Basri,Asmaa,14.24,False
15172091,Al-Hadri,Othman,12.26,False
35155994,Derraz,Mouna,12.00,True
38970927,Fakir,Anas,14.40,False
16879010,Cherkaoui,Nawal,12.62,False
73756662,El-Solh,Karim,12.00,True
64980812,Akla,Mohammed,12.48,False
67071037,Akla,Ahmed,13.70,False
18376313,Badi,Samir,13.39,False
50098952,Fassi,Loubna,10.06,True
30033194,El-Khoury,Rim,13.22,False
27913369,Toulal,Amal,11.80,True
97515223,Haddad,Salma,14.19,False
69099806,Nadi,Walid,12.32,False
88779034,Faiyaz,Brahim,8.26,True
63040595,Brahimi,Abdelkader,14.06,False
99651206,Lahrichi,Rania,13.10,False
83308026,El-Kawthar,Mohammed,10.65,True
37513908,Yachou,Rachid,13.85,False
10496558,El-Ouarzazi,Hossam,12.00,True
24959741,Rkik,Rania,10.52,True
43383383,Toulal,Bilal,10.66,True
58736586,Salhi,Salma,19.88,False
79729955,Fassi,Saber,9.50,True
49038114,El-Attari,Brahim,12.00,True
85049207,Haidari,Fadoua,17.20,False
68179448,Zanate,Soufiane,16.38,False
16614245,Zikhri,Mouna,15.95,False
67752692,El-Khader,Mohammed,14.12,False
60626594,Rahmouni,Hassan,10.83,True
