apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,11.50,True
76734250,Ibrahim,Sara,12.00,True
26395541,Rabi,Tariq,12.00,True
82066277,Ibrahim,Majid,12.00,True
39726198,El-Ayadi,Kenza,15.91,False
50250753,Hassani,Riyad,12.46,False
75517876,Baddi,Meriem,11.58,True
95385608,Yachou,Chafik,12.93,False
61781706,El-Mekki,Anissa,13.89,False
76062485,Maha,Wafaa,13.33,False
21130864,Hiziri,Yasmina,12.00,True
34262675,El-Khader,Rim,12.00,True
39460287,Rafik,Imad,13.38,False
90848110,El-Moudden,Hiba,12.00,True
84756038,El-Mansouri,Samira,9.99,True
11999322,Aziz,Meriem,16.80,False
85401905,Meriem,Imad,14.11,False
79346847,Ouafi,Nadia,14.89,False
70607303,Boussaid,Hassan,12.46,False
85514391,Ouares,Kawtar,12.74,False
20063150,El-Ouarzazi,Oussama,15.95,False
51354867,Khabir,Mohammed,16.00,False
27793077,Brahimi,Ahmed,12.58,False
61490452,Akoubri,Amina,17.01,False
79191410,Arbi,Imad,15.57,False
58680937,El-Soufi,Layla,12.39,False
34880409,Baddi,Yahya,10.41,True
52874924,Amrani,Amina,9.02,True
59697631,El-Bay,Lahcen,11.11,True
65099366,Hassani,Sabrina,11.09,True
55205336,Tayeb,Widad,14.89,False
21668998,El-Bennani,Anas,12.86,False
49311076,El-Aissawi,Hassan,12.00,True
74575528,Boussaidi,Mohcine,12.00,True
68543472,Rafik,Marouane,10.75,True
20588608,Moussaoui,Khadija,15.01,False
56523133,Goussar,Siham,8.65,True
27515549,Zayed,Aicha,14.01,False
89538670,Amrani,Amina,9.04,True
94970503,Jouhari,Adil,12.27,False
82775854,El-Idrissi,Rania,12.00,True
97435215,Marhaba,Rachida,10.09,True
58865474,Dahbi,Ibrahim,11.85,True
73323574,Hassan,Walid,11.61,True
82566381,Oukhira,Jawad,10.76,True
43824985,Zine,Othman,11.57,True
66171097,Tazi,Hassan,10.47,True
61325260,Djamel,Layla,15.30,False
93943030,Mokhtar,Hanane,11.83,True
93359048,Atfi,Anissa,11.51,True
98018629,Cherkaoui,Jana,14.12,False
63763012,Lahouari,Bilal,12.00,True
12604122,Amrani,Ismail,12.00,True
46282529,El-Mohammadi,Layla,14.57,False
46711143,Chouki,Hanae,16.27,False
18611733,Akoubri,Siham,12.00,True
45184379,Nadi,Fatima,14.76,False
70929613,Al-Fadli,Riyad,16.09,False
67899720,Bounou,Nasser,13.70,False
87659263,Akil,Rania,13.31,False
51764635,El-Morrabit,Fatima,16.87,False
35941282,El-Alaoui,Yahya,11.49,True
15633439,Jouhari,Rachid,10.16,True
14947992,Maid,Malak,15.13,False
57155087,Aziz,Dari,15.79,False
48673398,Belaid,Sami,13.51,False
79453784,El-Rahmani,Rachid,15.72,False
70364441,Hammani,Jawad,11.65,True
16433245,Oumahdi,Fatima,17.82,False
99931124,Taoufiq,Meriem,16.49,False
