apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,12.64,False
76734250,Ibrahim,Sara,13.78,False
26395541,Rabi,Tariq,19.79,False
82066277,Ibrahim,Majid,16.19,False
39726198,El-Ayadi,Kenza,16.68,False
50250753,Hassani,Riyad,13.03,False
75517876,Baddi,Meriem,13.18,False
95385608,Yachou,Chafik,9.48,True
61781706,El-Mekki,Anissa,13.86,False
76062485,Maha,Wafaa,14.02,False
21130864,Hiziri,Yasmina,20.00,False
34262675,El-Khader,Rim,12.00,True
39460287,Rafik,Imad,13.36,False
90848110,El-Moudden,Hiba,12.00,True
84756038,El-Mansouri,Samira,15.38,False
11999322,Aziz,Meriem,13.38,False
85401905,Meriem,Imad,9.69,True
79346847,Ouafi,Nadia,12.00,True
70607303,Boussaid,Hassan,13.66,False
85514391,Ouares,Kawtar,13.36,False
20063150,El-Ouarzazi,Oussama,15.59,False
51354867,Khabir,Mohammed,13.56,False
27793077,Brahimi,Ahmed,15.96,False
61490452,Akoubri,Amina,12.86,False
79191410,Arbi,Imad,12.00,True
58680937,El-Soufi,Layla,14.15,False
34880409,Baddi,Yahya,12.77,False
52874924,Amrani,Amina,9.36,True
59697631,El-Bay,Lahcen,11.13,True
65099366,Hassani,Sabrina,12.71,False
55205336,Tayeb,Widad,12.00,True
21668998,El-Bennani,Anas,12.00,True
49311076,El-Aissawi,Hassan,17.81,False
74575528,Boussaidi,Mohcine,11.93,True
68543472,Rafik,Marouane,9.41,True
20588608,Moussaoui,Khadija,14.51,False
56523133,Goussar,Siham,15.83,False
27515549,Zayed,Aicha,12.00,True
89538670,Amrani,Amina,5.39,True
94970503,Jouhari,Adil,15.98,False
82775854,El-Idrissi,Rania,15.23,False
97435215,Marhaba,Rachida,12.47,False
58865474,Dahbi,Ibrahim,13.20,False
73323574,Hassan,Walid,12.50,False
82566381,Oukhira,Jawad,13.90,False
43824985,Zine,Othman,14.06,False
66171097,Tazi,Hassan,12.00,True
61325260,Djamel,Layla,16.49,False
93943030,Mokhtar,Hanane,14.22,False
93359048,Atfi,Anissa,12.96,False
98018629,Cherkaoui,Jana,18.96,False
63763012,Lahouari,Bilal,15.74,False
12604122,Amrani,Ismail,11.69,True
46282529,El-Mohammadi,Layla,12.88,False
46711143,Chouki,Hanae,15.90,False
18611733,Akoubri,Siham,14.11,False
45184379,Nadi,Fatima,11.24,True
70929613,Al-Fadli,Riyad,13.35,False
67899720,Bounou,Nasser,11.60,True
87659263,Akil,Rania,12.00,True
51764635,El-Morrabit,Fatima,15.90,False
35941282,El-Alaoui,Yahya,11.16,True
15633439,Jouhari,Rachid,14.22,False
14947992,Maid,Malak,9.73,True
57155087,Aziz,Dari,13.53,False
48673398,Belaid,Sami,12.72,False
79453784,El-Rahmani,Rachid,12.49,False
70364441,Hammani,Jawad,11.44,True
16433245,Oumahdi,Fatima,12.00,True
99931124,Taoufiq,Meriem,15.66,False
