apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,14.08,False
76734250,Ibrahim,Sara,11.98,True
26395541,Rabi,Tariq,18.61,False
82066277,Ibrahim,Majid,14.49,False
39726198,El-Ayadi,Kenza,16.00,False
50250753,Hassani,Riyad,12.45,False
75517876,Baddi,Meriem,12.00,True
95385608,Yachou,Chafik,12.36,False
61781706,El-Mekki,Anissa,15.33,False
76062485,Maha,Wafaa,17.07,False
21130864,Hiziri,Yasmina,15.36,False
34262675,El-Khader,Rim,10.02,True
39460287,Rafik,Imad,12.87,False
90848110,El-Moudden,Hiba,16.49,False
84756038,El-Mansouri,Samira,12.48,False
11999322,Aziz,Meriem,8.98,True
85401905,Meriem,Imad,12.82,False
79346847,Ouafi,Nadia,12.00,True
70607303,Boussaid,Hassan,18.92,False
85514391,Ouares,Kawtar,12.55,False
20063150,El-Ouarzazi,Oussama,16.48,False
51354867,Khabir,Mohammed,16.09,False
27793077,Brahimi,Ahmed,15.27,False
61490452,Akoubri,Amina,14.03,False
79191410,Arbi,Imad,12.89,False
58680937,El-Soufi,Layla,12.43,False
34880409,Baddi,Yahya,12.91,False
52874924,Amrani,Amina,17.62,False
59697631,El-Bay,Lahcen,12.00,True
65099366,Hassani,Sabrina,20.00,False
55205336,Tayeb,Widad,14.19,False
21668998,El-Bennani,Anas,11.98,True
49311076,El-Aissawi,Hassan,8.80,True
74575528,Boussaidi,Mohcine,13.42,False
68543472,Rafik,Marouane,14.10,False
20588608,Moussaoui,Khadija,14.47,False
56523133,Goussar,Siham,15.75,False
27515549,Zayed,Aicha,13.16,False
89538670,Amrani,Amina,13.51,False
94970503,Jouhari,Adil,12.93,False
82775854,El-Idrissi,Rania,14.82,False
97435215,Marhaba,Rachida,12.00,True
58865474,Dahbi,Ibrahim,12.56,False
73323574,Hassan,Walid,13.89,False
82566381,Oukhira,Jawad,12.00,True
43824985,Zine,Othman,12.76,False
66171097,Tazi,Hassan,13.75,False
61325260,Djamel,Layla,14.49,False
93943030,Mokhtar,Hanane,17.63,False
93359048,Atfi,Anissa,14.40,False
98018629,Cherkaoui,Jana,14.74,False
63763012,Lahouari,Bilal,14.05,False
12604122,Amrani,Ismail,12.00,True
46282529,El-Mohammadi,Layla,16.29,False
46711143,Chouki,Hanae,13.80,False
18611733,Akoubri,Siham,12.00,True
45184379,Nadi,Fatima,15.38,False
70929613,Al-Fadli,Riyad,16.35,False
67899720,Bounou,Nasser,16.25,False
87659263,Akil,Rania,14.52,False
51764635,El-Morrabit,Fatima,12.68,False
35941282,El-Alaoui,Yahya,12.00,True
15633439,Jouhari,Rachid,17.63,False
14947992,Maid,Malak,13.09,False
57155087,Aziz,Dari,15.37,False
48673398,Belaid,Sami,14.56,False
79453784,El-Rahmani,Rachid,16.18,False
70364441,Hammani,Jawad,18.13,False
16433245,Oumahdi,Fatima,15.28,False
99931124,Taoufiq,Meriem,13.48,False
