apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,14.16,False
76734250,Ibrahim,Sara,11.06,True
26395541,Rabi,Tariq,12.00,True
82066277,Ibrahim,Majid,14.39,False
39726198,El-Ayadi,Kenza,12.00,True
50250753,Hassani,Riyad,13.17,False
75517876,Baddi,Meriem,10.55,True
95385608,Yachou,Chafik,9.45,True
61781706,El-Mekki,Anissa,14.82,False
76062485,Maha,Wafaa,11.94,True
21130864,Hiziri,Yasmina,16.46,False
34262675,El-Khader,Rim,14.82,False
39460287,Rafik,Imad,12.00,True
90848110,El-Moudden,Hiba,14.95,False
84756038,El-Mansouri,Samira,13.35,False
11999322,Aziz,Meriem,12.00,True
85401905,Meriem,Imad,9.40,True
79346847,Ouafi,Nadia,16.11,False
70607303,Boussaid,Hassan,13.07,False
85514391,Ouares,Kawtar,16.88,False
20063150,El-Ouarzazi,Oussama,15.26,False
51354867,Khabir,Mohammed,14.86,False
27793077,Brahimi,Ahmed,16.45,False
61490452,Akoubri,Amina,12.00,True
79191410,Arbi,Imad,15.66,False
58680937,El-Soufi,Layla,12.73,False
34880409,Baddi,Yahya,10.97,True
52874924,Amrani,Amina,12.00,True
59697631,El-Bay,Lahcen,14.81,False
65099366,Hassani,Sabrina,11.00,True
55205336,Tayeb,Widad,13.91,False
21668998,El-Bennani,Anas,19.56,False
49311076,El-Aissawi,Hassan,10.36,True
74575528,Boussaidi,Mohcine,15.57,False
68543472,Rafik,Marouane,10.92,True
20588608,Moussaoui,Khadija,14.16,False
56523133,Goussar,Siham,12.00,True
27515549,Zayed,Aicha,15.64,False
89538670,Amrani,Amina,11.77,True
94970503,Jouhari,Adil,12.94,False
82775854,El-Idrissi,Rania,9.35,True
97435215,Marhaba,Rachida,16.32,False
58865474,Dahbi,Ibrahim,12.00,True
73323574,Hassan,Walid,15.91,False
82566381,Oukhira,Jawad,12.62,False
43824985,Zine,Othman,16.76,False
66171097,Tazi,Hassan,12.00,True
61325260,Djamel,Layla,12.53,False
93943030,Mokhtar,Hanane,14.09,False
93359048,Atfi,Anissa,16.78,False
98018629,Cherkaoui,Jana,15.65,False
63763012,Lahouari,Bilal,12.53,False
12604122,Amrani,Ismail,12.00,True
46282529,El-Mohammadi,Layla,10.67,True
46711143,Chouki,Hanae,14.17,False
18611733,Akoubri,Siham,13.70,False
45184379,Nadi,Fatima,11.77,True
70929613,Al-Fadli,Riyad,15.28,False
67899720,Bounou,Nasser,13.54,False
87659263,Akil,Rania,13.79,False
51764635,El-Morrabit,Fatima,11.97,True
35941282,El-Alaoui,Yahya,12.00,True
15633439,Jouhari,Rachid,10.96,True
14947992,Maid,Malak,14.09,False
57155087,Aziz,Dari,10.53,True
48673398,Belaid,Sami,14.41,False
79453784,El-Rahmani,Rachid,10.12,True
70364441,Hammani,Jawad,14.11,False
16433245,Oumahdi,Fatima,15.57,False
99931124,Taoufiq,Meriem,14.67,False
