apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,10.85,True
76734250,Ibrahim,Sara,12.00,True
26395541,Rabi,Tariq,14.01,False
82066277,Ibrahim,Majid,14.13,False
39726198,El-Ayadi,Kenza,11.81,True
50250753,Hassani,Riyad,5.30,True
75517876,Baddi,Meriem,13.38,False
95385608,Yachou,Chafik,12.00,True
61781706,El-Mekki,Anissa,12.00,True
76062485,Maha,Wafaa,12.00,True
21130864,Hiziri,Yasmina,16.30,False
34262675,El-Khader,Rim,9.68,True
39460287,Rafik,Imad,14.83,False
90848110,El-Moudden,Hiba,14.00,False
84756038,El-Mansouri,Samira,15.61,False
11999322,Aziz,Meriem,12.00,True
85401905,Meriem,Imad,15.66,False
79346847,Ouafi,Nadia,11.44,True
70607303,Boussaid,Hassan,17.13,False
85514391,Ouares,Kawtar,9.95,True
20063150,El-Ouarzazi,Oussama,12.96,False
51354867,Khabir,Mohammed,13.06,False
27793077,Brahimi,Ahmed,12.00,True
61490452,Akoubri,Amina,15.91,False
79191410,Arbi,Imad,9.44,True
58680937,El-Soufi,Layla,12.98,False
34880409,Baddi,Yahya,15.41,False
52874924,Amrani,Amina,15.68,False
59697631,El-Bay,Lahcen,14.35,False
65099366,Hassani,Sabrina,12.00,True
55205336,Tayeb,Widad,10.71,True
21668998,El-Bennani,Anas,16.17,False
49311076,El-Aissawi,Hassan,11.37,True
74575528,Boussaidi,Mohcine,12.47,False
68543472,Rafik,Marouane,13.21,False
20588608,Moussaoui,Khadija,12.49,False
56523133,Goussar,Siham,12.27,False
27515549,Zayed,Aicha,15.09,False
89538670,Amrani,Amina,10.79,True
94970503,Jouhari,Adil,12.00,True
82775854,El-Idrissi,Rania,13.19,False
97435215,Marhaba,Rachida,12.00,True
58865474,Dahbi,Ibrahim,11.07,True
73323574,Hassan,Walid,16.07,False
82566381,Oukhira,Jawad,17.94,False
43824985,Zine,Othman,11.00,True
66171097,Tazi,Hassan,12.71,False
61325260,Djamel,Layla,13.61,False
93943030,Mokhtar,Hanane,14.16,False
93359048,Atfi,Anissa,12.00,True
98018629,Cherkaoui,Jana,13.22,False
63763012,Lahouari,Bilal,14.21,False
12604122,Amrani,Ismail,10.61,True
46282529,El-Mohammadi,Layla,12.00,True
46711143,Chouki,Hanae,11.54,True
18611733,Akoubri,Siham,15.18,False
45184379,Nadi,Fatima,12.00,True
70929613,Al-Fadli,Riyad,17.88,False
67899720,Bounou,Nasser,12.92,False
87659263,Akil,Rania,13.63,False
51764635,El-Morrabit,Fatima,10.04,True
35941282,El-Alaoui,Yahya,13.13,False
15633439,Jouhari,Rachid,12.71,False
14947992,Maid,Malak,14.00,False
57155087,Aziz,Dari,12.00,True
48673398,Belaid,Sami,13.46,False
79453784,El-Rahmani,Rachid,14.07,False
70364441,Hammani,Jawad,14.97,False
16433245,Oumahdi,Fatima,14.16,False
99931124,Taoufiq,Meriem,12.00,True
