apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,10.56,True
76734250,Ibrahim,Sara,14.56,False
26395541,Rabi,Tariq,13.55,False
82066277,Ibrahim,Majid,13.26,False
39726198,El-Ayadi,Kenza,13.48,False
50250753,Hassani,Riyad,15.86,False
75517876,Baddi,Meriem,11.03,True
95385608,Yachou,Chafik,10.88,True
61781706,El-Mekki,Anissa,13.55,False
76062485,Maha,Wafaa,12.00,True
21130864,Hiziri,Yasmina,12.66,False
34262675,El-Khader,Rim,14.37,False
39460287,Rafik,Imad,13.35,False
90848110,El-Moudden,Hiba,13.68,False
84756038,El-Mansouri,Samira,15.92,False
11999322,Aziz,Meriem,13.79,False
85401905,Meriem,Imad,9.10,True
79346847,Ouafi,Nadia,11.41,True
70607303,Boussaid,Hassan,12.33,False
85514391,Ouares,Kawtar,12.00,True
20063150,El-Ouarzazi,Oussama,12.00,True
51354867,Khabir,Mohammed,12.49,False
27793077,Brahimi,Ahmed,12.82,False
61490452,Akoubri,Amina,10.03,True
79191410,Arbi,Imad,11.49,True
58680937,El-Soufi,Layla,14.03,False
34880409,Baddi,Yahya,12.00,True
52874924,Amrani,Amina,10.71,True
59697631,El-Bay,Lahcen,11.58,True
65099366,Hassani,Sabrina,12.00,True
55205336,Tayeb,Widad,9.79,True
21668998,El-Bennani,Anas,12.00,True
49311076,El-Aissawi,Hassan,13.62,False
74575528,Boussaidi,Mohcine,10.77,True
68543472,Rafik,Marouane,14.37,False
20588608,Moussaoui,Khadija,18.61,False
56523133,Goussar,Siham,12.00,True
27515549,Zayed,Aicha,15.41,False
89538670,Amrani,Amina,11.30,True
94970503,Jouhari,Adil,14.65,False
82775854,El-Idrissi,Rania,10.87,True
97435215,Marhaba,Rachida,14.03,False
58865474,Dahbi,Ibrahim,12.00,True
73323574,Hassan,Walid,14.02,False
82566381,Oukhira,Jawad,15.61,False
43824985,Zine,Othman,14.41,False
66171097,Tazi,Hassan,15.20,False
61325260,Djamel,Layla,9.77,True
93943030,Mokhtar,Hanane,12.00,True
93359048,Atfi,Anissa,12.00,True
98018629,Cherkaoui,Jana,11.48,True
63763012,Lahouari,Bilal,15.58,False
12604122,Amrani,Ismail,9.70,True
46282529,El-Mohammadi,Layla,14.33,False
46711143,Chouki,Hanae,12.73,False
18611733,Akoubri,Siham,9.46,True
45184379,Nadi,Fatima,15.06,False
70929613,Al-Fadli,Riyad,12.00,True
67899720,Bounou,Nasser,12.66,False
87659263,Akil,Rania,12.72,False
51764635,El-Morrabit,Fatima,11.18,True
35941282,El-Alaoui,Yahya,12.00,True
15633439,Jouhari,Rachid,15.96,False
14947992,Maid,Malak,14.23,False
57155087,Aziz,Dari,17.06,False
48673398,Belaid,Sami,14.54,False
79453784,El-Rahmani,Rachid,11.15,True
70364441,Hammani,Jawad,14.19,False
16433245,Oumahdi,Fatima,13.09,False
99931124,Taoufiq,Meriem,13.60,False
