apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,16.19,False
76734250,Ibrahim,Sara,15.21,False
26395541,Rabi,Tariq,15.92,False
82066277,Ibrahim,Majid,12.84,False
39726198,El-Ayadi,Kenza,15.77,False
50250753,Hassani,Riyad,9.07,True
75517876,Baddi,Meriem,11.73,True
95385608,Yachou,Chafik,11.48,True
61781706,El-Mekki,Anissa,17.44,False
76062485,Maha,Wafaa,10.11,True
21130864,Hiziri,Yasmina,14.78,False
34262675,El-Khader,Rim,12.00,True
39460287,Rafik,Imad,12.00,True
90848110,El-Moudden,Hiba,11.95,True
84756038,El-Mansouri,Samira,12.00,True
11999322,Aziz,Meriem,13.14,False
85401905,Meriem,Imad,11.07,True
79346847,Ouafi,Nadia,10.04,True
70607303,Boussaid,Hassan,10.12,True
85514391,Ouares,Kawtar,13.09,False
20063150,El-Ouarzazi,Oussama,12.00,True
51354867,Khabir,Mohammed,12.00,True
27793077,Brahimi,Ahmed,11.69,True
61490452,Akoubri,Amina,11.73,True
79191410,Arbi,Imad,12.00,True
58680937,El-Soufi,Layla,9.16,True
34880409,Baddi,Yahya,12.00,True
52874924,Amrani,Amina,9.91,True
59697631,El-Bay,Lahcen,12.76,False
65099366,Hassani,Sabrina,11.65,True
55205336,Tayeb,Widad,14.83,False
21668998,El-Bennani,Anas,8.34,True
49311076,El-Aissawi,Hassan,10.34,True
74575528,Boussaidi,Mohcine,16.65,False
68543472,Rafik,Marouane,10.69,True
20588608,Moussaoui,Khadija,12.00,True
56523133,Goussar,Siham,11.44,True
27515549,Zayed,Aicha,12.98,False
89538670,Amrani,Amina,10.65,True
94970503,Jouhari,Adil,14.59,False
82775854,El-Idrissi,Rania,10.66,True
97435215,Marhaba,Rachida,16.65,False
58865474,Dahbi,Ibrahim,12.00,True
73323574,Hassan,Walid,15.66,False
82566381,Oukhira,Jawad,12.00,True
43824985,Zine,Othman,11.17,True
66171097,Tazi,Hassan,16.01,False
61325260,Djamel,Layla,14.90,False
93943030,Mokhtar,Hanane,12.43,False
93359048,Atfi,Anissa,13.04,False
98018629,Cherkaoui,Jana,15.18,False
63763012,Lahouari,Bilal,12.00,True
12604122,Amrani,Ismail,10.86,True
46282529,El-Mohammadi,Layla,17.04,False
46711143,Chouki,Hanae,20.00,False
18611733,Akoubri,Siham,12.00,True
45184379,Nadi,Fatima,15.86,False
70929613,Al-Fadli,Riyad,13.18,False
67899720,Bounou,Nasser,9.11,True
87659263,Akil,Rania,12.00,True
51764635,El-Morrabit,Fatima,12.00,True
35941282,El-Alaoui,Yahya,12.76,False
15633439,Jouhari,Rachid,10.05,True
14947992,Maid,Malak,12.00,True
57155087,Aziz,Dari,12.00,True
48673398,Belaid,Sami,13.13,False
79453784,El-Rahmani,Rachid,11.43,True
70364441,Hammani,Jawad,18.07,False
16433245,Oumahdi,Fatima,9.19,True
99931124,Taoufiq,Meriem,14.09,False
