apogee,nom,prenom,mark,rattrapage
56543637,Madani,Jana,13.24,False
76734250,Ibrahim,Sara,12.00,True
26395541,Rabi,Tariq,12.00,True
82066277,Ibrahim,Majid,17.04,False
39726198,El-Ayadi,Kenza,13.14,False
50250753,Hassani,Riyad,11.20,True
75517876,Baddi,Meriem,14.28,False
95385608,Yachou,Chafik,8.94,True
61781706,El-Mekki,Anissa,12.71,False
76062485,Maha,Wafaa,12.00,True
21130864,Hiziri,Yasmina,13.06,False
34262675,El-Khader,Rim,12.88,False
39460287,Rafik,Imad,15.24,False
90848110,El-Moudden,Hiba,9.28,True
84756038,El-Mansouri,Samira,13.06,False
11999322,Aziz,Meriem,12.66,False
85401905,Meriem,Imad,13.66,False
79346847,Ouafi,Nadia,13.05,False
70607303,Boussaid,Hassan,13.60,False
85514391,Ouares,Kawtar,9.73,True
20063150,El-Ouarzazi,Oussama,13.00,False
51354867,Khabir,Mohammed,19.66,False
27793077,Brahimi,Ahmed,12.82,False
61490452,Akoubri,Amina,10.15,True
79191410,Arbi,Imad,14.05,False
58680937,El-Soufi,Layla,11.96,True
34880409,Baddi,Yahya,16.08,False
52874924,Amrani,Amina,14.97,False
59697631,El-Bay,Lahcen,20.00,False
65099366,Hassani,Sabrina,12.93,False
55205336,Tayeb,Widad,13.29,False
21668998,El-Bennani,Anas,12.00,True
49311076,El-Aissawi,Hassan,12.00,True
74575528,Boussaidi,Mohcine,13.14,False
68543472,Rafik,Marouane,15.04,False
20588608,Moussaoui,Khadija,14.96,False
56523133,Goussar,Siham,8.74,True
27515549,Zayed,Aicha,12.38,False
89538670,Amrani,Amina,13.34,False
94970503,Jouhari,Adil,14.17,False
82775854,El-Idrissi,Rania,15.71,False
97435215,Marhaba,Rachida,11.60,True
58865474,Dahbi,Ibrahim,12.64,False
73323574,Hassan,Walid,14.43,False
82566381,Oukhira,Jawad,15.50,False
43824985,Zine,Othman,10.44,True
66171097,Tazi,Hassan,16.86,False
61325260,Djamel,Layla,18.54,False
93943030,Mokhtar,Hanane,12.00,True
93359048,Atfi,Anissa,14.58,False
98018629,Cherkaoui,Jana,14.20,False
63763012,Lahouari,Bilal,12.44,False
12604122,Amrani,Ismail,12.00,True
46282529,El-Mohammadi,Layla,11.15,True
46711143,Chouki,Hanae,12.00,True
18611733,Akoubri,Siham,13.89,False
45184379,Nadi,Fatima,12.00,True
70929613,Al-Fadli,Riyad,13.03,False
67899720,Bounou,Nasser,11.64,True
87659263,Akil,Rania,12.00,True
51764635,El-Morrabit,Fatima,12.00,True
35941282,El-Alaoui,Yahya,15.70,False
15633439,Jouhari,Rachid,16.27,False
14947992,Maid,Malak,11.36,True
57155087,Aziz,Dari,13.13,False
48673398,Belaid,Sami,13.73,False
79453784,El-Rahmani,Rachid,15.57,False
70364441,Hammani,Jawad,11.29,True
16433245,Oumahdi,Fatima,12.79,False
99931124,Taoufiq,Meriem,12.68,False
