apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,12.00,True
34462736,Zayed,Dounia,12.00,True
87205287,El-Bay,Dounia,14.52,False
61461023,Cherkaoui,Hajar,19.49,False
92839140,Kabbour,Dari,12.84,False
61455530,Ait-Lahcen,Zine,13.66,False
17548754,Fattah,Nawel,13.45,False
89802536,El-Solh,Salim,12.76,False
57501364,Berrah,Najwa,12.00,True
30518617,Hajji,Kawtar,12.00,True
90569199,Berouane,Bilal,16.34,False
22135175,Djamel,Adil,20.00,False
14704189,Arbi,Laila,14.06,False
25415120,Lahrichi,Rama,12.48,False
29962256,El-Rahmani,Fouad,11.85,True
20612869,Mouhammad,Rachid,11.04,True
57761949,Fassi,Zaynab,12.51,False
63830043,Benno,Amal,16.21,False
31295400,Maha,Adil,14.84,False
66110542,Rabi,Samira,12.00,True
40031992,El-Aissawi,Brahim,14.18,False
64259908,Mejri,Hassan,15.37,False
36104001,Mourad,Loubna,11.95,True
40936277,Salhi,Amina,11.96,True
94827451,Aziz,Fatima,13.08,False
82105244,Tajar,Nasser,12.00,True
95588949,Berrah,Saber,13.78,False
90023592,Aissat,Said,12.00,True
68098717,Rkia,Hakim,9.76,True
87956839,Al-Mutawakkil,Rania,11.04,True
46190819,Chennouf,Fadoua,12.00,True
82720273,El-Gassimi,Nadia,13.22,False
75236473,El-Kosari,Jamal,12.00,True
60310362,Ouares,Rania,15.52,False
81788668,El-Bennani,Fadel,19.06,False
85761190,El-Benali,Mounir,15.71,False
11493970,El-Midani,Ali,12.50,False
81811666,Hasnaoui,Dounia,12.00,True
17984924,Berrada,Jawad,17.93,False
73942041,Nissani,Hajar,13.53,False
66376441,Baddi,Asmae,12.00,True
92214212,El-Khader,Hicham,13.96,False
49152306,Ezzedine,Amal,13.92,False
46279776,Idrisi,Nassim,12.27,False
85828368,Ouares,Ines,13.86,False
84931248,Arbi,Laila,20.00,False
54091618,Rifai,Malika,16.41,False
27070390,El-Bekkali,Hassan,13.77,False
60251853,El-Midani,Nour,18.34,False
73801476,Nadi,Othman,12.70,False
25176487,Anas,Wiam,12.00,True
59201033,El-Mansouri,Maha,13.29,False
35062206,El-Mekki,Malak,14.56,False
48334134,El-Idrissi,Hassan,9.93,True
57785456,Maid,Kawtar,9.33,True
57283480,Anas,Younes,13.04,False
95586003,Saghir,Youssef,14.80,False
30843296,El-Mekki,Ines,11.40,True
18388787,Nadi,Hajar,12.00,True
46657796,Maddouri,Fatiha,12.70,False
60121172,El-Chaoui,Imane,13.40,False
41059192,Marhaba,Sanae,12.00,True
72183146,Ouazzani,Siham,10.18,True
13035541,Mouhammad,Loubna,11.13,True
26456283,Jouhari,Amine,14.04,False
30141586,Mejri,Youssef,12.00,True
61072533,Benkirane,Loubna,10.48,True
17583209,El-Qasimi,Zine,15.34,False
74588410,Chafik,Hanane,15.23,False
69535522,El-Basri,Salim,12.42,False
