apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,14.01,False
34462736,Zayed,Dounia,13.74,False
87205287,El-Bay,Dounia,17.11,False
61461023,Cherkaoui,Hajar,15.21,False
92839140,Kabbour,Dari,16.46,False
61455530,Ait-Lahcen,Zine,13.93,False
17548754,Fattah,Nawel,15.89,False
89802536,El-Solh,Salim,14.82,False
57501364,Berrah,Najwa,13.80,False
30518617,Hajji,Kawtar,10.91,True
90569199,Berouane,Bilal,14.15,False
22135175,Djamel,Adil,17.65,False
14704189,Arbi,Laila,16.79,False
25415120,Lahrichi,Rama,13.09,False
29962256,El-Rahmani,Fouad,14.82,False
20612869,Mouhammad,Rachid,12.46,False
57761949,Fassi,Zaynab,15.67,False
63830043,Benno,Amal,13.94,False
31295400,Maha,Adil,14.39,False
66110542,Rabi,Samira,14.12,False
40031992,El-Aissawi,Brahim,11.27,True
64259908,Mejri,Hassan,16.91,False
36104001,Mourad,Loubna,11.70,True
40936277,Salhi,Amina,16.20,False
94827451,Aziz,Fatima,13.05,False
82105244,Tajar,Nasser,16.72,False
95588949,Berrah,Saber,17.74,False
90023592,Aissat,Said,9.44,True
68098717,Rkia,Hakim,15.24,False
87956839,Al-Mutawakkil,Rania,16.50,False
46190819,Chennouf,Fadoua,15.41,False
82720273,El-Gassimi,Nadia,11.46,True
75236473,El-Kosari,Jamal,13.40,False
60310362,Ouares,Rania,14.53,False
81788668,El-Bennani,Fadel,15.55,False
85761190,El-Benali,Mounir,15.10,False
11493970,El-Midani,Ali,10.07,True
81811666,Hasnaoui,Dounia,14.94,False
17984924,Berrada,Jawad,12.80,False
73942041,Nissani,Hajar,13.64,False
66376441,Baddi,Asmae,13.43,False
92214212,El-Khader,Hicham,15.53,False
49152306,Ezzedine,Amal,14.81,False
46279776,Idrisi,Nassim,13.35,False
85828368,Ouares,Ines,16.42,False
84931248,Arbi,Laila,15.79,False
54091618,Rifai,Malika,12.51,False
27070390,El-Bekkali,Hassan,16.57,False
60251853,El-Midani,Nour,12.00,True
73801476,Nadi,Othman,14.97,False
25176487,Anas,Wiam,10.06,True
59201033,El-Mansouri,Maha,14.73,False
35062206,El-Mekki,Malak,13.50,False
48334134,El-Idrissi,Hassan,18.06,False
57785456,Maid,Kawtar,18.29,False
57283480,Anas,Younes,14.60,False
95586003,Saghir,Youssef,13.04,False
30843296,El-Mekki,Ines,16.25,False
18388787,Nadi,Hajar,16.01,False
46657796,Maddouri,Fatiha,12.56,False
60121172,El-Chaoui,Imane,14.10,False
41059192,Marhaba,Sanae,18.34,False
72183146,Ouazzani,Siham,16.34,False
13035541,Mouhammad,Loubna,12.35,False
26456283,Jouhari,Amine,12.00,True
30141586,Mejri,Youssef,13.47,False
61072533,Benkirane,Loubna,14.18,False
17583209,El-Qasimi,Zine,16.24,False
74588410,Chafik,Hanane,13.40,False
69535522,El-Basri,Salim,17.24,False
