apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,10.37,True
34462736,Zayed,Dounia,9.80,True
87205287,El-Bay,Dounia,13.97,False
61461023,Cherkaoui,Hajar,9.06,True
92839140,Kabbour,Dari,12.00,True
61455530,Ait-Lahcen,Zine,12.00,True
17548754,Fattah,Nawel,17.48,False
89802536,El-Solh,Salim,9.95,True
57501364,Berrah,Najwa,15.43,False
30518617,Hajji,Kawtar,11.96,True
90569199,Berouane,Bilal,12.00,True
22135175,Djamel,Adil,15.44,False
14704189,Arbi,Laila,16.99,False
25415120,Lahrichi,Rama,12.00,True
29962256,El-Rahmani,Fouad,11.79,True
20612869,Mouhammad,Rachid,14.11,False
57761949,Fassi,Zaynab,12.41,False
63830043,Benno,Amal,13.11,False
31295400,Maha,Adil,13.03,False
66110542,Rabi,Samira,9.94,True
40031992,El-Aissawi,Brahim,12.00,True
64259908,Mejri,Hassan,13.47,False
36104001,Mourad,Loubna,14.17,False
40936277,Salhi,Amina,12.00,True
94827451,Aziz,Fatima,12.00,True
82105244,Tajar,Nasser,13.01,False
95588949,Berrah,Saber,10.12,True
90023592,Aissat,Said,13.34,False
68098717,Rkia,Hakim,13.88,False
87956839,Al-Mutawakkil,Rania,14.78,False
46190819,Chennouf,Fadoua,11.48,True
82720273,El-Gassimi,Nadia,11.04,True
75236473,El-Kosari,Jamal,8.97,True
60310362,Ouares,Rania,12.00,True
81788668,El-Bennani,Fadel,12.00,True
85761190,El-Benali,Mounir,10.64,True
11493970,El-Midani,Ali,12.00,True
81811666,Hasnaoui,Dounia,11.86,True
17984924,Berrada,Jawad,13.64,False
73942041,Nissani,Hajar,11.77,True
66376441,Baddi,Asmae,13.08,False
92214212,El-Khader,Hicham,16.22,False
49152306,Ezzedine,Amal,17.10,False
46279776,Idrisi,Nassim,8.88,True
85828368,Ouares,Ines,10.04,True
84931248,Arbi,Laila,13.64,False
54091618,Rifai,Malika,15.16,False
27070390,El-Bekkali,Hassan,12.00,True
60251853,El-Midani,Nour,12.00,True
73801476,Nadi,Othman,14.98,False
25176487,Anas,Wiam,14.39,False
59201033,El-Mansouri,Maha,13.78,False
35062206,El-Mekki,Malak,15.60,False
48334134,El-Idrissi,Hassan,12.65,False
57785456,Maid,Kawtar,13.41,False
57283480,Anas,Younes,15.01,False
95586003,Saghir,Youssef,8.48,True
30843296,El-Mekki,Ines,11.95,True
18388787,Nadi,Hajar,12.00,True
46657796,Maddouri,Fatiha,12.00,True
60121172,El-Chaoui,Imane,12.53,False
41059192,Marhaba,Sanae,12.60,False
72183146,Ouazzani,Siham,16.13,False
13035541,Mouhammad,Loubna,15.06,False
26456283,Jouhari,Amine,10.84,True
30141586,Mejri,Youssef,14.44,False
61072533,Benkirane,Loubna,15.51,False
17583209,El-Qasimi,Zine,12.00,True
74588410,Chafik,Hanane,13.88,False
69535522,El-Basri,Salim,13.06,False
