apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,10.42,True
34462736,Zayed,Dounia,17.00,False
87205287,El-Bay,Dounia,12.67,False
61461023,Cherkaoui,Hajar,12.00,True
92839140,Kabbour,Dari,14.76,False
61455530,Ait-Lahcen,Zine,9.39,True
17548754,Fattah,Nawel,12.58,False
89802536,El-Solh,Salim,14.14,False
57501364,Berrah,Najwa,12.27,False
30518617,Hajji,Kawtar,12.00,True
90569199,Berouane,Bilal,12.00,True
22135175,Djamel,Adil,16.12,False
14704189,Arbi,Laila,15.52,False
25415120,Lahrichi,Rama,12.00,True
29962256,El-Rahmani,Fouad,14.80,False
20612869,Mouhammad,Rachid,12.00,True
57761949,Fassi,Zaynab,12.00,True
63830043,Benno,Amal,12.59,False
31295400,Maha,Adil,17.79,False
66110542,Rabi,Samira,15.62,False
40031992,El-Aissawi,Brahim,15.85,False
64259908,Mejri,Hassan,17.46,False
36104001,Mourad,Loubna,16.38,False
40936277,Salhi,Amina,12.00,True
94827451,Aziz,Fatima,14.21,False
82105244,Tajar,Nasser,17.49,False
95588949,Berrah,Saber,14.01,False
90023592,Aissat,Said,10.14,True
68098717,Rkia,Hakim,17.95,False
87956839,Al-Mutawakkil,Rania,12.35,False
46190819,Chennouf,Fadoua,13.25,False
82720273,El-Gassimi,Nadia,16.92,False
75236473,El-Kosari,Jamal,12.29,False
60310362,Ouares,Rania,13.87,False
81788668,El-Bennani,Fadel,10.67,True
85761190,El-Benali,Mounir,14.18,False
11493970,El-Midani,Ali,14.89,False
81811666,Hasnaoui,Dounia,13.02,False
17984924,Berrada,Jawad,11.96,True
73942041,Nissani,Hajar,12.36,False
66376441,Baddi,Asmae,18.48,False
92214212,El-Khader,Hicham,9.72,True
49152306,Ezzedine,Amal,15.89,False
46279776,Idrisi,Nassim,14.24,False
85828368,Ouares,Ines,15.64,False
84931248,Arbi,Laila,17.50,False
54091618,Rifai,Malika,13.17,False
27070390,El-Bekkali,Hassan,15.08,False
60251853,El-Midani,Nour,13.28,False
73801476,Nadi,Othman,10.45,True
25176487,Anas,Wiam,9.93,True
59201033,El-Mansouri,Maha,13.58,False
35062206,El-Mekki,Malak,9.38,True
48334134,El-Idrissi,Hassan,12.00,True
57785456,Maid,Kawtar,14.02,False
57283480,Anas,Younes,11.60,True
95586003,Saghir,Youssef,13.76,False
30843296,El-Mekki,Ines,13.66,False
18388787,Nadi,Hajar,12.97,False
46657796,Maddouri,Fatiha,15.79,False
60121172,El-Chaoui,Imane,15.54,False
41059192,Marhaba,Sanae,13.20,False
72183146,Ouazzani,Siham,11.32,True
13035541,Mouhammad,Loubna,11.08,True
26456283,Jouhari,Amine,10.65,True
30141586,Mejri,Youssef,11.65,True
61072533,Benkirane,Loubna,15.27,False
17583209,El-Qasimi,Zine,12.62,False
74588410,Chafik,Hanane,15.25,False
69535522,El-Basri,Salim,14.79,False
