apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,14.98,False
34462736,Zayed,Dounia,15.67,False
87205287,El-Bay,Dounia,12.00,True
61461023,Cherkaoui,Hajar,18.55,False
92839140,Kabbour,Dari,12.96,False
61455530,Ait-Lahcen,Zine,8.68,True
17548754,Fattah,Nawel,13.77,False
89802536,El-Solh,Salim,8.07,True
57501364,Berrah,Najwa,14.13,False
30518617,Hajji,Kawtar,12.00,True
90569199,Berouane,Bilal,13.41,False
22135175,Djamel,Adil,13.15,False
14704189,Arbi,Laila,15.98,False
25415120,Lahrichi,Rama,13.88,False
29962256,El-Rahmani,Fouad,15.74,False
20612869,Mouhammad,Rachid,8.92,True
57761949,Fassi,Zaynab,14.23,False
63830043,Benno,Amal,13.92,False
31295400,Maha,Adil,12.00,True
66110542,Rabi,Samira,10.89,True
40031992,El-Aissawi,Brahim,15.37,False
64259908,Mejri,Hassan,14.52,False
36104001,Mourad,Loubna,15.67,False
40936277,Salhi,Amina,12.00,True
94827451,Aziz,Fatima,16.13,False
82105244,Tajar,Nasser,15.92,False
95588949,Berrah,Saber,14.46,False
90023592,Aissat,Said,13.31,False
68098717,Rkia,Hakim,16.65,False
87956839,Al-Mutawakkil,Rania,16.39,False
46190819,Chennouf,Fadoua,15.24,False
82720273,El-Gassimi,Nadia,17.53,False
75236473,El-Kosari,Jamal,13.05,False
60310362,Ouares,Rania,14.15,False
81788668,El-Bennani,Fadel,13.80,False
85761190,El-Benali,Mounir,17.56,False
11493970,El-Midani,Ali,11.51,True
81811666,Hasnaoui,Dounia,14.88,False
17984924,Berrada,Jawad,15.61,False
73942041,Nissani,Hajar,12.00,True
66376441,Baddi,Asmae,16.43,False
92214212,El-Khader,Hicham,10.83,True
49152306,Ezzedine,Amal,10.18,True
46279776,Idrisi,Nassim,13.25,False
85828368,Ouares,Ines,11.92,True
84931248,Arbi,Laila,8.47,True
54091618,Rifai,Malika,18.71,False
27070390,El-Bekkali,Hassan,15.04,False
60251853,El-Midani,Nour,15.56,False
73801476,Nadi,Othman,12.00,True
25176487,Anas,Wiam,16.18,False
59201033,El-Mansouri,Maha,12.00,True
35062206,El-Mekki,Malak,9.53,True
48334134,El-Idrissi,Hassan,15.53,False
57785456,Maid,Kawtar,13.91,False
57283480,Anas,Younes,12.00,True
95586003,Saghir,Youssef,15.04,False
30843296,El-Mekki,Ines,9.40,True
18388787,Nadi,Hajar,15.95,False
46657796,Maddouri,Fatiha,12.00,True
60121172,El-Chaoui,Imane,14.68,False
41059192,Marhaba,Sanae,17.87,False
72183146,Ouazzani,Siham,11.15,True
13035541,Mouhammad,Loubna,11.28,True
26456283,Jouhari,Amine,9.50,True
30141586,Mejri,Youssef,13.19,False
61072533,Benkirane,Loubna,12.00,True
17583209,El-Qasimi,Zine,10.05,True
74588410,Chafik,Hanane,12.00,True
69535522,El-Basri,Salim,12.00,True
