apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,10.51,True
34462736,Zayed,Dounia,10.26,True
87205287,El-Bay,Dounia,12.00,True
61461023,Cherkaoui,Hajar,12.96,False
92839140,Kabbour,Dari,13.89,False
61455530,Ait-Lahcen,Zine,12.98,False
17548754,Fattah,Nawel,14.31,False
89802536,El-Solh,Salim,11.43,True
57501364,Berrah,Najwa,13.23,False
30518617,Hajji,Kawtar,11.32,True
90569199,Berouane,Bilal,11.59,True
22135175,Djamel,Adil,12.00,True
14704189,Arbi,Laila,11.98,True
25415120,Lahrichi,Rama,11.02,True
29962256,El-Rahmani,Fouad,12.00,True
20612869,Mouhammad,Rachid,10.11,True
57761949,Fassi,Zaynab,11.39,True
63830043,Benno,Amal,15.63,False
31295400,Maha,Adil,9.83,True
66110542,Rabi,Samira,11.23,True
40031992,El-Aissawi,Brahim,12.97,False
64259908,Mejri,Hassan,12.00,True
36104001,Mourad,Loubna,18.69,False
40936277,Salhi,Amina,12.92,False
94827451,Aziz,Fatima,12.00,True
82105244,Tajar,Nasser,12.55,False
95588949,Berrah,Saber,13.10,False
90023592,Aissat,Said,8.34,True
68098717,Rkia,Hakim,12.00,True
87956839,Al-Mutawakkil,Rania,10.45,True
46190819,Chennouf,Fadoua,12.93,False
82720273,El-Gassimi,Nadia,12.00,True
75236473,El-Kosari,Jamal,10.28,True
60310362,Ouares,Rania,13.09,False
81788668,El-Bennani,Fadel,12.00,True
85761190,El-Benali,Mounir,11.77,True
11493970,El-Midani,Ali,10.48,True
81811666,Hasnaoui,Dounia,14.65,False
17984924,Berrada,Jawad,12.92,False
73942041,Nissani,Hajar,10.05,True
66376441,Baddi,Asmae,11.80,True
92214212,El-Khader,Hicham,18.01,False
49152306,Ezzedine,Amal,9.51,True
46279776,Idrisi,Nassim,12.00,True
85828368,Ouares,Ines,12.00,True
84931248,Arbi,Laila,14.21,False
54091618,Rifai,Malika,12.68,False
27070390,El-Bekkali,Hassan,12.00,True
60251853,El-Midani,Nour,14.14,False
73801476,Nadi,Othman,14.30,False
25176487,Anas,Wiam,12.00,True
59201033,El-Mansouri,Maha,13.23,False
35062206,El-Mekki,Malak,13.81,False
48334134,El-Idrissi,Hassan,16.65,False
57785456,Maid,Kawtar,16.42,False
57283480,Anas,Younes,16.80,False
95586003,Saghir,Youssef,13.69,False
30843296,El-Mekki,Ines,12.00,True
18388787,Nadi,Hajar,10.39,True
46657796,Maddouri,Fatiha,10.81,True
60121172,El-Chaoui,Imane,11.57,True
41059192,Marhaba,Sanae,11.43,True
72183146,Ouazzani,Siham,12.00,True
13035541,Mouhammad,Loubna,12.00,True
26456283,Jouhari,Amine,16.04,False
30141586,Mejri,Youssef,12.00,True
61072533,Benkirane,Loubna,7.00,True
17583209,El-Qasimi,Zine,9.58,True
74588410,Chafik,Hanane,12.58,False
69535522,El-Basri,Salim,12.00,True
