apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,8.92,True
34462736,Zayed,Dounia,12.00,True
87205287,El-Bay,Dounia,12.00,True
61461023,Cherkaoui,Hajar,11.80,True
92839140,Kabbour,Dari,12.00,True
61455530,Ait-Lahcen,Zine,11.94,True
17548754,Fattah,Nawel,14.15,False
89802536,El-Solh,Salim,13.88,False
57501364,Berrah,Najwa,14.58,False
30518617,Hajji,Kawtar,10.25,True
90569199,Berouane,Bilal,12.00,True
22135175,Djamel,Adil,8.49,True
14704189,Arbi,Laila,12.00,True
25415120,Lahrichi,Rama,13.80,False
29962256,El-Rahmani,Fouad,14.02,False
20612869,Mouhammad,Rachid,14.34,False
57761949,Fassi,Zaynab,15.26,False
63830043,Benno,Amal,13.88,False
31295400,Maha,Adil,17.15,False
66110542,Rabi,Samira,11.01,True
40031992,El-Aissawi,Brahim,13.63,False
64259908,Mejri,Hassan,14.70,False
36104001,Mourad,Loubna,13.72,False
40936277,Salhi,Amina,15.43,False
94827451,Aziz,Fatima,9.15,True
82105244,Tajar,Nasser,12.36,False
95588949,Berrah,Saber,11.95,True
90023592,Aissat,Said,11.80,True
68098717,Rkia,Hakim,14.15,False
87956839,Al-Mutawakkil,Rania,13.41,False
46190819,Chennouf,Fadoua,10.33,True
82720273,El-Gassimi,Nadia,12.00,True
75236473,El-Kosari,Jamal,12.00,True
60310362,Ouares,Rania,14.98,False
81788668,El-Bennani,Fadel,10.57,True
85761190,El-Benali,Mounir,12.90,False
11493970,El-Midani,Ali,9.70,True
81811666,Hasnaoui,Dounia,10.67,True
17984924,Berrada,Jawad,14.20,False
73942041,Nissani,Hajar,15.06,False
66376441,Baddi,Asmae,12.63,False
92214212,El-Khader,Hicham,12.77,False
49152306,Ezzedine,Amal,15.09,False
46279776,Idrisi,Nassim,10.05,True
85828368,Ouares,Ines,12.43,False
84931248,Arbi,Laila,13.50,False
54091618,Rifai,Malika,13.55,False
27070390,El-Bekkali,Hassan,10.87,True
60251853,El-Midani,Nour,13.41,False
73801476,Nadi,Othman,11.49,True
25176487,Anas,Wiam,12.00,True
59201033,El-Mansouri,Maha,11.64,True
35062206,El-Mekki,Malak,13.91,False
48334134,El-Idrissi,Hassan,10.05,True
57785456,Maid,Kawtar,12.00,True
57283480,Anas,Younes,10.25,True
95586003,Saghir,Youssef,10.24,True
30843296,El-Mekki,Ines,12.69,False
18388787,Nadi,Hajar,13.77,False
46657796,Maddouri,Fatiha,12.00,True
60121172,El-Chaoui,Imane,16.06,False
41059192,Marhaba,Sanae,11.29,True
72183146,Ouazzani,Siham,13.77,False
13035541,Mouhammad,Loubna,13.17,False
26456283,Jouhari,Amine,12.00,True
30141586,Mejri,Youssef,12.00,True
61072533,Benkirane,Loubna,10.93,True
17583209,El-Qasimi,Zine,8.96,True
74588410,Chafik,Hanane,9.91,True
69535522,El-Basri,Salim,8.24,True
