apogee,nom,prenom,mark,rattrapage
66141774,Benkirane,Fouad,11.67,True
34462736,Zayed,Dounia,12.72,False
87205287,El-Bay,Dounia,12.93,False
61461023,Cherkaoui,Hajar,13.47,False
92839140,Kabbour,Dari,7.48,True
61455530,Ait-Lahcen,Zine,10.13,True
17548754,Fattah,Nawel,13.67,False
89802536,El-Solh,Salim,15.88,False
57501364,Berrah,Najwa,10.99,True
30518617,Hajji,Kawtar,12.00,True
90569199,Berouane,Bilal,13.66,False
22135175,Djamel,Adil,12.00,True
14704189,Arbi,Laila,12.00,True
25415120,Lahrichi,Rama,15.94,False
29962256,El-Rahmani,Fouad,13.36,False
20612869,Mouhammad,Rachid,12.00,True
57761949,Fassi,Zaynab,12.00,True
63830043,Benno,Amal,13.57,False
31295400,Maha,Adil,12.00,True
66110542,Rabi,Samira,12.30,False
40031992,El-Aissawi,Brahim,12.00,True
64259908,Mejri,Hassan,9.94,True
36104001,Mourad,Loubna,13.17,False
40936277,Salhi,Amina,10.42,True
94827451,Aziz,Fatima,12.86,False
82105244,Tajar,Nasser,14.44,False
95588949,Berrah,Saber,11.65,True
90023592,Aissat,Said,10.77,True
68098717,Rkia,Hakim,10.83,True
87956839,Al-Mutawakkil,Rania,13.77,False
46190819,Chennouf,Fadoua,12.00,True
82720273,El-Gassimi,Nadia,12.00,True
75236473,El-Kosari,Jamal,11.76,True
60310362,Ouares,Rania,11.79,True
81788668,El-Bennani,Fadel,10.99,True
85761190,El-Benali,Mounir,12.26,False
11493970,El-Midani,Ali,10.08,True
81811666,Hasnaoui,Dounia,12.81,False
17984924,Berrada,Jawad,13.63,False
73942041,Nissani,Hajar,12.97,False
66376441,Baddi,Asmae,14.92,False
92214212,El-Khader,Hicham,9.57,True
49152306,Ezzedine,Amal,9.00,True
46279776,Idrisi,Nassim,8.95,True
85828368,Ouares,Ines,8.58,True
84931248,Arbi,Laila,12.00,True
54091618,Rifai,Malika,11.15,True
27070390,El-Bekkali,Hassan,14.19,False
60251853,El-Midani,Nour,8.96,True
73801476,Nadi,Othman,12.82,False
25176487,Anas,Wiam,12.00,True
59201033,El-Mansouri,Maha,12.89,False
35062206,El-Mekki,Malak,14.10,False
48334134,El-Idrissi,Hassan,9.25,True
57785456,Maid,Kawtar,15.77,False
57283480,Anas,Younes,13.94,False
95586003,Saghir,Youssef,10.75,True
30843296,El-Mekki,Ines,12.00,True
18388787,Nadi,Hajar,12.68,False
46657796,Maddouri,Fatiha,11.36,True
60121172,El-Chaoui,Imane,11.82,True
41059192,Marhaba,Sanae,12.71,False
72183146,Ouazzani,Siham,12.65,False
13035541,Mouhammad,Loubna,12.00,True
26456283,Jouhari,Amine,9.21,True
30141586,Mejri,Youssef,13.91,False
61072533,Benkirane,Loubna,11.39,True
17583209,El-Qasimi,Zine,12.00,True
74588410,Chafik,Hanane,16.48,False
69535522,El-Basri,Salim,14.23,False
