apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,12.86,False
36986525,Ouaji,Hassan,15.68,False
72293590,Fakir,Hassan,9.57,True
60188590,Bentaib,Youssef,15.74,False
81552017,Hasnaoui,Rim,12.00,True
22767080,El-Mekki,Khaled,11.33,True
83432012,Tajar,Amina,12.00,True
66999967,Belaid,Nadia,13.51,False
91547781,Zikhri,Ahmed,14.85,False
21954568,Jouhari,Imad,10.76,True
25407816,Shami,Said,13.75,False
72433484,Cherkaoui,Sofia,10.35,True
12819739,Maid,Rania,12.00,True
48365163,Rihani,Rama,12.91,False
69936758,El-Kammouni,Fouad,12.00,True
39739817,Aziz,Riyad,14.45,False
69051062,El-Ayyad,Ismail,14.18,False
45755099,Ouchrif,Mouna,14.64,False
88904661,Zarrouk,Adil,12.64,False
82250542,Berrada,Mohcine,14.16,False
94718756,Saoud,Hassan,13.26,False
13088211,Nasser,Faycal,15.44,False
99509361,Housni,Ismail,12.00,True
77781257,Haddouchi,Amal,12.37,False
88373562,Dahbi,Laila,12.41,False
54541498,Zarouk,Mohammed,10.87,True
31741760,Idrisi,Nour,17.60,False
29089104,Hassani,Yassine,13.53,False
36871734,El-Talbi,Lahcen,8.38,True
88864305,Lahouari,Latifa,17.43,False
97419599,Al-Mutawakkil,Ahmed,18.42,False
90533809,Amari,Sami,12.64,False
20470749,Maki,Mouna,15.28,False
32490508,Nasser,Hind,16.15,False
34194426,Tazi,Hanane,12.98,False
26189878,Ammi,Chafia,10.61,True
12689768,El-Farouki,Maya,14.11,False
83025353,Zarrouk,Fatima,15.72,False
23084028,El-Kherfi,Kenza,10.64,True
99230218,El-Chaoui,Hassan,10.77,True
63517772,Benbihi,Fatima,13.29,False
73995488,Al-Hadri,Bilal,12.00,True
82721476,Chafik,Khalil,15.59,False
68828007,Benali,Tariq,15.54,False
78967110,Al-Mutawakkil,Marouane,9.11,True
57797017,Faiyaz,Tarek,12.42,False
59628491,Alami,Samir,14.17,False
33812858,Bouzid,Hassan,12.00,True
61844460,Yachou,Nadia,14.95,False
12025609,Goussar,Khadija,9.18,True
45029871,Essamadi,Mouna,12.72,False
90174316,Akoubri,Rania,14.05,False
24050048,El-Khayat,Hamza,13.94,False
77412876,Hassani,Rania,14.97,False
73312471,Ouazzani,Khaled,16.85,False
31665366,Kachkach,Tariq,11.35,True
32604569,Ammi,Soufiane,9.27,True
77469493,Benali,Mohcine,10.83,True
35632193,Al-Hadri,Mounir,12.53,False
87376313,Fikri,Ibrahim,15.26,False
74557140,Haidari,Maya,9.75,True
99754555,El-Kammouni,Salim,11.73,True
91299310,Maki,Chafik,11.89,True
42903936,Tazi,Yassine,13.47,False
58506985,Chennouf,Meriem,13.11,False
17325324,Maha,Wafaa,11.06,True
58065281,El-Atmani,Oumayma,9.21,True
96189982,Al-Hossaini,Adil,12.00,True
96480119,Toulal,Ibrahim,12.53,False
13872520,Khabir,Imad,16.12,False
