apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,14.01,False
36986525,Ouaji,Hassan,12.00,True
72293590,Fakir,Hassan,17.25,False
60188590,Bentaib,Youssef,12.00,True
81552017,Hasnaoui,Rim,16.45,False
22767080,El-Mekki,Khaled,14.94,False
83432012,Tajar,Amina,12.00,True
66999967,Belaid,Nadia,10.29,True
91547781,Zikhri,Ahmed,12.00,True
21954568,Jouhari,Imad,12.96,False
25407816,Shami,Said,14.06,False
72433484,Cherkaoui,Sofia,10.52,True
12819739,Maid,Rania,15.13,False
48365163,Rihani,Rama,12.00,True
69936758,El-Kammouni,Fouad,13.38,False
39739817,Aziz,Riyad,12.96,False
69051062,El-Ayyad,Ismail,12.92,False
45755099,Ouchrif,Mouna,10.96,True
88904661,Zarrouk,Adil,10.60,True
82250542,Berrada,Mohcine,17.21,False
94718756,Saoud,Hassan,10.66,True
13088211,Nasser,Faycal,14.21,False
99509361,Housni,Ismail,11.23,True
77781257,Haddouchi,Amal,17.02,False
88373562,Dahbi,Laila,14.07,False
54541498,Zarouk,Mohammed,12.93,False
31741760,Idrisi,Nour,12.69,False
29089104,Hassani,Yassine,12.00,True
36871734,El-Talbi,Lahcen,14.19,False
88864305,Lahouari,Latifa,12.00,True
97419599,Al-Mutawakkil,Ahmed,9.46,True
90533809,Amari,Sami,11.82,True
20470749,Maki,Mouna,12.00,True
32490508,Nasser,Hind,14.78,False
34194426,Tazi,Hanane,11.97,True
26189878,Ammi,Chafia,12.00,True
12689768,El-Farouki,Maya,15.02,False
83025353,Zarrouk,Fatima,12.00,True
23084028,El-Kherfi,Kenza,9.72,True
99230218,El-Chaoui,Hassan,16.66,False
63517772,Benbihi,Fatima,11.12,True
73995488,Al-Hadri,Bilal,11.95,True
82721476,Chafik,Khalil,10.66,True
68828007,Benali,Tariq,9.17,True
78967110,Al-Mutawakkil,Marouane,9.71,True
57797017,Faiyaz,Tarek,10.57,True
59628491,Alami,Samir,19.44,False
33812858,Bouzid,Hassan,15.44,False
61844460,Yachou,Nadia,13.61,False
12025609,Goussar,Khadija,11.66,True
45029871,Essamadi,Mouna,12.00,True
90174316,Akoubri,Rania,13.33,False
24050048,El-Khayat,Hamza,12.00,True
77412876,Hassani,Rania,16.05,False
73312471,Ouazzani,Khaled,13.39,False
31665366,Kachkach,Tariq,12.00,True
32604569,Ammi,Soufiane,15.19,False
77469493,Benali,Mohcine,15.55,False
35632193,Al-Hadri,Mounir,13.07,False
87376313,Fikri,Ibrahim,12.00,True
74557140,Haidari,Maya,12.00,True
99754555,El-Kammouni,Salim,12.00,True
91299310,Maki,Chafik,11.09,True
42903936,Tazi,Yassine,8.71,True
58506985,Chennouf,Meriem,11.31,True
17325324,Maha,Wafaa,11.46,True
58065281,El-Atmani,Oumayma,13.25,False
96189982,Al-Hossaini,Adil,16.09,False
96480119,Toulal,Ibrahim,16.44,False
13872520,Khabir,Imad,12.41,False
