apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,12.39,False
36986525,Ouaji,Hassan,14.01,False
72293590,Fakir,Hassan,13.29,False
60188590,Bentaib,Youssef,12.81,False
81552017,Hasnaoui,Rim,16.79,False
22767080,El-Mekki,Khaled,14.24,False
83432012,Tajar,Amina,12.80,False
66999967,Belaid,Nadia,12.00,True
91547781,Zikhri,Ahmed,14.29,False
21954568,Jouhari,Imad,15.67,False
25407816,Shami,Said,16.29,False
72433484,Cherkaoui,Sofia,11.51,True
12819739,Maid,Rania,13.06,False
48365163,Rihani,Rama,10.40,True
69936758,El-Kammouni,Fouad,9.87,True
39739817,Aziz,Riyad,13.21,False
69051062,El-Ayyad,Ismail,14.62,False
45755099,Ouchrif,Mouna,10.93,True
88904661,Zarrouk,Adil,12.97,False
82250542,Berrada,Mohcine,12.74,False
94718756,Saoud,Hassan,12.60,False
13088211,Nasser,Faycal,11.87,True
99509361,Housni,Ismail,14.67,False
77781257,Haddouchi,Amal,14.09,False
88373562,Dahbi,Laila,15.20,False
54541498,Zarouk,Mohammed,15.67,False
31741760,Idrisi,Nour,12.00,True
29089104,Hassani,Yassine,20.00,False
36871734,El-Talbi,Lahcen,12.00,True
88864305,Lahouari,Latifa,17.10,False
97419599,Al-Mutawakkil,Ahmed,12.00,True
90533809,Amari,Sami,14.03,False
20470749,Maki,Mouna,14.09,False
32490508,Nasser,Hind,13.19,False
34194426,Tazi,Hanane,15.43,False
26189878,Ammi,Chafia,12.88,False
12689768,El-Farouki,Maya,12.00,True
83025353,Zarrouk,Fatima,12.00,True
23084028,El-Kherfi,Kenza,11.60,True
99230218,El-Chaoui,Hassan,12.00,True
63517772,Benbihi,Fatima,9.66,True
73995488,Al-Hadri,Bilal,11.65,True
82721476,Chafik,Khalil,14.51,False
68828007,Benali,Tariq,11.00,True
78967110,Al-Mutawakkil,Marouane,13.33,False
57797017,Faiyaz,Tarek,16.16,False
59628491,Alami,Samir,12.72,False
33812858,Bouzid,Hassan,13.68,False
61844460,Yachou,Nadia,12.00,True
12025609,Goussar,Khadija,8.46,True
45029871,Essamadi,Mouna,14.56,False
90174316,Akoubri,Rania,11.30,True
24050048,El-Khayat,Hamza,16.90,False
77412876,Hassani,Rania,12.00,True
73312471,Ouazzani,Khaled,9.73,True
31665366,Kachkach,Tariq,13.70,False
32604569,Ammi,Soufiane,11.65,True
77469493,Benali,Mohcine,13.17,False
35632193,Al-Hadri,Mounir,10.70,True
87376313,Fikri,Ibrahim,11.15,True
74557140,Haidari,Maya,14.77,False
99754555,El-Kammouni,Salim,11.48,True
91299310,Maki,Chafik,12.82,False
42903936,Tazi,Yassine,14.42,False
58506985,Chennouf,Meriem,13.62,False
17325324,Maha,Wafaa,16.70,False
58065281,El-Atmani,Oumayma,17.89,False
96189982,Al-Hossaini,Adil,15.29,False
96480119,Toulal,Ibrahim,15.15,False
13872520,Khabir,Imad,14.67,False
