apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,12.00,True
36986525,Ouaji,Hassan,12.92,False
72293590,Fakir,Hassan,13.13,False
60188590,Bentaib,Youssef,10.03,True
81552017,Hasnaoui,Rim,12.66,False
22767080,El-Mekki,Khaled,12.77,False
83432012,Tajar,Amina,14.35,False
66999967,Belaid,Nadia,13.44,False
91547781,Zikhri,Ahmed,12.38,False
21954568,Jouhari,Imad,10.03,True
25407816,Shami,Said,12.00,True
72433484,Cherkaoui,Sofia,8.18,True
12819739,Maid,Rania,12.00,True
48365163,Rihani,Rama,13.22,False
69936758,El-Kammouni,Fouad,9.85,True
39739817,Aziz,Riyad,9.64,True
69051062,El-Ayyad,Ismail,10.44,True
45755099,Ouchrif,Mouna,12.25,False
88904661,Zarrouk,Adil,12.28,False
82250542,Berrada,Mohcine,12.51,False
94718756,Saoud,Hassan,13.04,False
13088211,Nasser,Faycal,14.06,False
99509361,Housni,Ismail,13.76,False
77781257,Haddouchi,Amal,10.42,True
88373562,Dahbi,Laila,12.77,False
54541498,Zarouk,Mohammed,16.88,False
31741760,Idrisi,Nour,3.61,True
29089104,Hassani,Yassine,12.38,False
36871734,El-Talbi,Lahcen,9.65,True
88864305,Lahouari,Latifa,14.25,False
97419599,Al-Mutawakkil,Ahmed,10.44,True
90533809,Amari,Sami,12.00,True
20470749,Maki,Mouna,19.91,False
32490508,Nasser,Hind,14.58,False
34194426,Tazi,Hanane,13.10,False
26189878,Ammi,Chafia,14.24,False
12689768,El-Farouki,Maya,12.00,True
83025353,Zarrouk,Fatima,14.52,False
23084028,El-Kherfi,Kenza,14.22,False
99230218,El-Chaoui,Hassan,14.53,False
63517772,Benbihi,Fatima,17.10,False
73995488,Al-Hadri,Bilal,18.76,False
82721476,Chafik,Khalil,16.74,False
68828007,Benali,Tariq,14.05,False
78967110,Al-Mutawakkil,Marouane,12.00,True
57797017,Faiyaz,Tarek,16.07,False
59628491,Alami,Samir,16.63,False
33812858,Bouzid,Hassan,15.61,False
61844460,Yachou,Nadia,15.32,False
12025609,Goussar,Khadija,15.95,False
45029871,Essamadi,Mouna,12.00,True
90174316,Akoubri,Rania,12.00,True
24050048,El-Khayat,Hamza,15.21,False
77412876,Hassani,Rania,12.70,False
73312471,Ouazzani,Khaled,12.41,False
31665366,Kachkach,Tariq,12.78,False
32604569,Ammi,Soufiane,16.65,False
77469493,Benali,Mohcine,9.68,True
35632193,Al-Hadri,Mounir,15.09,False
87376313,Fikri,Ibrahim,9.45,True
74557140,Haidari,Maya,15.37,False
99754555,El-Kammouni,Salim,11.15,True
91299310,Maki,Chafik,20.00,False
42903936,Tazi,Yassine,12.00,True
58506985,Chennouf,Meriem,12.35,False
17325324,Maha,Wafaa,18.05,False
58065281,El-Atmani,Oumayma,14.77,False
96189982,Al-Hossaini,Adil,12.00,True
96480119,Toulal,Ibrahim,9.50,True
13872520,Khabir,Imad,14.74,False
