apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,13.21,False
36986525,Ouaji,Hassan,16.09,False
72293590,Fakir,Hassan,12.37,False
60188590,Bentaib,Youssef,11.73,True
81552017,Hasnaoui,Rim,13.29,False
22767080,El-Mekki,Khaled,12.00,True
83432012,Tajar,Amina,13.82,False
66999967,Belaid,Nadia,17.09,False
91547781,Zikhri,Ahmed,14.71,False
21954568,Jouhari,Imad,14.88,False
25407816,Shami,Said,14.23,False
72433484,Cherkaoui,Sofia,14.16,False
12819739,Maid,Rania,13.47,False
48365163,Rihani,Rama,10.85,True
69936758,El-Kammouni,Fouad,12.92,False
39739817,Aziz,Riyad,14.22,False
69051062,El-Ayyad,Ismail,17.41,False
45755099,Ouchrif,Mouna,14.33,False
88904661,Zarrouk,Adil,11.61,True
82250542,Berrada,Mohcine,18.12,False
94718756,Saoud,Hassan,15.46,False
13088211,Nasser,Faycal,17.35,False
99509361,Housni,Ismail,12.00,True
77781257,Haddouchi,Amal,14.00,False
88373562,Dahbi,Laila,16.29,False
54541498,Zarouk,Mohammed,13.84,False
31741760,Idrisi,Nour,11.54,True
29089104,Hassani,Yassine,12.83,False
36871734,El-Talbi,Lahcen,13.26,False
88864305,Lahouari,Latifa,12.00,True
97419599,Al-Mutawakkil,Ahmed,12.00,True
90533809,Amari,Sami,12.42,False
20470749,Maki,Mouna,12.75,False
32490508,Nasser,Hind,12.00,True
34194426,Tazi,Hanane,15.33,False
26189878,Ammi,Chafia,17.16,False
12689768,El-Farouki,Maya,14.09,False
83025353,Zarrouk,Fatima,14.11,False
23084028,El-Kherfi,Kenza,16.72,False
99230218,El-Chaoui,Hassan,13.71,False
63517772,Benbihi,Fatima,16.77,False
73995488,Al-Hadri,Bilal,12.00,True
82721476,Chafik,Khalil,14.25,False
68828007,Benali,Tariq,13.68,False
78967110,Al-Mutawakkil,Marouane,14.97,False
57797017,Faiyaz,Tarek,14.23,False
59628491,Alami,Samir,9.29,True
33812858,Bouzid,Hassan,11.90,True
61844460,Yachou,Nadia,15.57,False
12025609,Goussar,Khadija,11.85,True
45029871,Essamadi,Mouna,14.74,False
90174316,Akoubri,Rania,14.79,False
24050048,El-Khayat,Hamza,17.17,False
77412876,Hassani,Rania,16.24,False
73312471,Ouazzani,Khaled,12.46,False
31665366,Kachkach,Tariq,14.02,False
32604569,Ammi,Soufiane,13.78,False
77469493,Benali,Mohcine,13.60,False
35632193,Al-Hadri,Mounir,12.00,True
87376313,Fikri,Ibrahim,12.00,True
74557140,Haidari,Maya,14.62,False
99754555,El-Kammouni,Salim,12.34,False
91299310,Maki,Chafik,17.13,False
42903936,Tazi,Yassine,12.00,True
58506985,Chennouf,Meriem,9.97,True
17325324,Maha,Wafaa,14.21,False
58065281,El-Atmani,Oumayma,12.39,False
96189982,Al-Hossaini,Adil,12.00,True
96480119,Toulal,Ibrahim,10.69,True
13872520,Khabir,Imad,11.86,True
