apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,12.63,False
36986525,Ouaji,Hassan,12.87,False
72293590,Fakir,Hassan,12.00,True
60188590,Bentaib,Youssef,13.74,False
81552017,Hasnaoui,Rim,9.92,True
22767080,El-Mekki,Khaled,12.89,False
83432012,Tajar,Amina,12.00,True
66999967,Belaid,Nadia,15.10,False
91547781,Zikhri,Ahmed,15.13,False
21954568,Jouhari,Imad,16.54,False
25407816,Shami,Said,12.00,True
72433484,Cherkaoui,Sofia,12.94,False
12819739,Maid,Rania,13.03,False
48365163,Rihani,Rama,10.46,True
69936758,El-Kammouni,Fouad,12.00,True
39739817,Aziz,Riyad,12.00,True
69051062,El-Ayyad,Ismail,10.51,True
45755099,Ouchrif,Mouna,11.05,True
88904661,Zarrouk,Adil,12.00,True
82250542,Berrada,Mohcine,18.46,False
94718756,Saoud,Hassan,11.31,True
13088211,Nasser,Faycal,12.86,False
99509361,Housni,Ismail,12.00,True
77781257,Haddouchi,Amal,12.60,False
88373562,Dahbi,Laila,12.00,True
54541498,Zarouk,Mohammed,13.53,False
31741760,Idrisi,Nour,12.00,True
29089104,Hassani,Yassine,14.22,False
36871734,El-Talbi,Lahcen,12.00,True
88864305,Lahouari,Latifa,12.00,True
97419599,Al-Mutawakkil,Ahmed,8.91,True
90533809,Amari,Sami,15.25,False
20470749,Maki,Mouna,12.00,True
32490508,Nasser,Hind,14.21,False
34194426,Tazi,Hanane,11.03,True
26189878,Ammi,Chafia,12.00,True
12689768,El-Farouki,Maya,9.96,True
83025353,Zarrouk,Fatima,18.03,False
23084028,El-Kherfi,Kenza,11.99,True
99230218,El-Chaoui,Hassan,12.42,False
63517772,Benbihi,Fatima,12.27,False
73995488,Al-Hadri,Bilal,12.00,True
82721476,Chafik,Khalil,15.99,False
68828007,Benali,Tariq,16.44,False
78967110,Al-Mutawakkil,Marouane,14.77,False
57797017,Faiyaz,Tarek,17.18,False
59628491,Alami,Samir,14.40,False
33812858,Bouzid,Hassan,12.00,True
61844460,Yachou,Nadia,11.22,True
12025609,Goussar,Khadija,12.64,False
45029871,Essamadi,Mouna,14.03,False
90174316,Akoubri,Rania,13.97,False
24050048,El-Khayat,Hamza,12.00,True
77412876,Hassani,Rania,10.63,True
73312471,Ouazzani,Khaled,9.73,True
31665366,Kachkach,Tariq,12.00,True
32604569,Ammi,Soufiane,11.37,True
77469493,Benali,Mohcine,13.30,False
35632193,Al-Hadri,Mounir,10.87,True
87376313,Fikri,Ibrahim,11.24,True
74557140,Haidari,Maya,15.11,False
99754555,El-Kammouni,Salim,13.94,False
91299310,Maki,Chafik,11.21,True
42903936,Tazi,Yassine,14.43,False
58506985,Chennouf,Meriem,11.42,True
17325324,Maha,Wafaa,14.83,False
58065281,El-Atmani,Oumayma,12.00,True
96189982,Al-Hossaini,Adil,9.48,True
96480119,Toulal,Ibrahim,10.09,True
13872520,Khabir,Imad,11.56,True
