apogee,nom,prenom,mark,rattrapage
98121898,Tawfik,Rim,20.00,False
36986525,Ouaji,Hassan,16.43,False
72293590,Fakir,Hassan,14.07,False
60188590,Bentaib,Youssef,17.31,False
81552017,Hasnaoui,Rim,19.74,False
22767080,El-Mekki,Khaled,12.45,False
83432012,Tajar,Amina,16.71,False
66999967,Belaid,Nadia,12.36,False
91547781,Zikhri,Ahmed,14.43,False
21954568,Jouhari,Imad,13.38,False
25407816,Shami,Said,15.38,False
72433484,Cherkaoui,Sofia,16.06,False
12819739,Maid,Rania,20.00,False
48365163,Rihani,Rama,12.00,True
69936758,El-Kammouni,Fouad,13.78,False
39739817,Aziz,Riyad,14.97,False
69051062,El-Ayyad,Ismail,17.98,False
45755099,Ouchrif,Mouna,17.65,False
88904661,Zarrouk,Adil,16.40,False
82250542,Berrada,Mohcine,12.00,True
94718756,Saoud,Hassan,15.86,False
13088211,Nasser,Faycal,17.06,False
99509361,Housni,Ismail,12.00,True
77781257,Haddouchi,Amal,15.48,False
88373562,Dahbi,Laila,12.00,True
54541498,Zarouk,Mohammed,14.20,False
31741760,Idrisi,Nour,17.12,False
29089104,Hassani,Yassine,18.37,False
36871734,El-Talbi,Lahcen,12.00,True
88864305,Lahouari,Latifa,13.55,False
97419599,Al-Mutawakkil,Ahmed,17.70,False
90533809,Amari,Sami,15.88,False
20470749,Maki,Mouna,12.00,True
32490508,Nasser,Hind,16.65,False
34194426,Tazi,Hanane,13.69,False
26189878,Ammi,Chafia,18.36,False
12689768,El-Farouki,Maya,16.37,False
83025353,Zarrouk,Fatima,19.57,False
23084028,El-Kherfi,Kenza,14.19,False
99230218,El-Chaoui,Hassan,13.30,False
63517772,Benbihi,Fatima,18.52,False
73995488,Al-Hadri,Bilal,13.19,False
82721476,Chafik,Khalil,12.90,False
68828007,Benali,Tariq,16.65,False
78967110,Al-Mutawakkil,Marouane,14.12,False
57797017,Faiyaz,Tarek,17.35,False
59628491,Alami,Samir,14.46,False
33812858,Bouzid,Hassan,14.80,False
61844460,Yachou,Nadia,20.00,False
12025609,Goussar,Khadija,13.76,False
45029871,Essamadi,Mouna,15.86,False
90174316,Akoubri,Rania,16.45,False
24050048,El-Khayat,Hamza,16.66,False
77412876,Hassani,Rania,16.85,False
73312471,Ouazzani,Khaled,15.81,False
31665366,Kachkach,Tariq,15.16,False
32604569,Ammi,Soufiane,16.48,False
77469493,Benali,Mohcine,14.80,False
35632193,Al-Hadri,Mounir,15.53,False
87376313,Fikri,Ibrahim,9.64,True
74557140,Haidari,Maya,15.80,False
99754555,El-Kammouni,Salim,14.35,False
91299310,Maki,Chafik,16.23,False
42903936,Tazi,Yassine,12.90,False
58506985,Chennouf,Meriem,12.93,False
17325324,Maha,Wafaa,20.00,False
58065281,El-Atmani,Oumayma,14.08,False
96189982,Al-Hossaini,Adil,16.28,False
96480119,Toulal,Ibrahim,14.61,False
13872520,Khabir,Imad,15.10,False
