apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,17.64,False
19637826,Didi,Samira,12.48,False
93875780,El-Fassi,Zaid,11.97,True
51455174,Al-Karim,Meryem,12.84,False
17469335,Faiyaz,Loubna,13.40,False
99319458,Rafik,Sofia,12.00,True
82110308,Al-Khiyari,Adil,12.95,False
57410840,Rifai,Abdelkader,12.00,True
37251789,Meriem,Mohammed,15.22,False
94410242,El-Hariri,Aziz,16.89,False
33760418,El-Moudden,Adil,14.24,False
78341217,Ramdani,Rida,16.30,False
44215015,Boudiaf,Rania,12.00,True
87605502,El-Fassi,Samira,16.19,False
83585814,Jabari,Fatiha,11.65,True
28787964,El-Mekki,Samira,14.05,False
98718806,El-Bekkali,Anissa,12.00,True
77246649,Ibrahim,Nour,12.00,True
89549000,El-Soufi,Jawad,13.08,False
85025973,Saib,Widad,16.14,False
42266475,Goussar,Leila,15.29,False
61280824,Hassani,Hicham,12.00,True
73291210,El-Rahmani,Hassan,16.06,False
47317280,El-Solh,Rachid,15.78,False
39357613,Tahiri,Yasmine,12.56,False
29684908,El-Ayyad,Zine,13.15,False
62505279,Zayed,Kawtar,14.02,False
64879518,Berrah,Ibrahim,13.57,False
73225518,El-Mekki,Jawad,15.54,False
41448344,Oukhira,Samira,9.32,True
60753689,Daoudi,Khadija,13.93,False
86978042,Anas,Ahmed,9.67,True
96424042,El-Basri,Younes,15.34,False
38637708,Idrisi,Hossam,15.20,False
98313058,Lahiji,Wafaa,12.83,False
57830356,El-Massiri,Chafik,15.89,False
87371199,Kebdani,Jawad,15.19,False
26657301,Houri,Faycal,20.00,False
39977151,Hasnaoui,Rida,12.44,False
14440749,Sboui,Hanae,17.86,False
65728165,Anouar,Jawad,12.66,False
85620120,Boudiaf,Youssef,15.99,False
74227007,El-Saadi,Israa,15.34,False
90871815,Bennani,Meriem,13.19,False
79451885,Rizki,Meriem,18.15,False
33065981,Rabi,Sara,12.00,True
97360616,Al-Fadli,Karim,12.00,True
14535472,EL-OTMANI,Wissal,14.14,False
27335462,Hafidi,Layla,10.95,True
79316340,Sabri,Omar,11.26,True
45668142,Haddouchi,Mouna,14.21,False
33737277,El-Khoury,Hicham,12.00,True
19802515,Anouar,Rachid,12.00,True
98943925,Faiyaz,Mounir,20.00,False
67950163,Khabir,Mohammed,11.64,True
68967594,Fattah,Husain,13.40,False
48975558,Ouazzani,Zahra,15.69,False
39954525,Moutaouakkil,Fatiha,14.74,False
54738343,Lahrichi,Meriem,12.00,True
51142308,El-Bay,Maha,14.86,False
11535043,Houri,Fatima,14.92,False
46880161,Moussaoui,Hajar,12.85,False
86844940,Berouane,Hanane,17.73,False
58117482,Ouarzazi,Samia,13.85,False
44994769,Benbihi,Anas,12.00,True
45270255,Haidari,Badr,17.47,False
57618319,Zouaoui,Najia,11.40,True
45315957,Amari,Yahya,13.21,False
66004615,El-Aissawi,Yousra,8.19,True
70118703,Fattah,Rim,14.16,False
