apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,17.36,False
19637826,Didi,Samira,17.34,False
93875780,El-Fassi,Zaid,10.07,True
51455174,Al-Karim,Meryem,17.50,False
17469335,Faiyaz,Loubna,16.08,False
99319458,Rafik,Sofia,12.00,True
82110308,Al-Khiyari,Adil,16.45,False
57410840,Rifai,Abdelkader,18.11,False
37251789,Meriem,Mohammed,18.41,False
94410242,El-Hariri,Aziz,14.10,False
33760418,El-Moudden,Adil,18.14,False
78341217,Ramdani,Rida,18.17,False
44215015,Boudiaf,Rania,17.14,False
87605502,El-Fassi,Samira,16.25,False
83585814,Jabari,Fatiha,15.71,False
28787964,El-Mekki,Samira,15.86,False
98718806,El-Bekkali,Anissa,15.29,False
77246649,Ibrahim,Nour,13.67,False
89549000,El-Soufi,Jawad,14.04,False
85025973,Saib,Widad,13.59,False
42266475,Goussar,Leila,13.29,False
61280824,Hassani,Hicham,15.22,False
73291210,El-Rahmani,Hassan,14.84,False
47317280,El-Solh,Rachid,15.25,False
39357613,Tahiri,Yasmine,14.45,False
29684908,El-Ayyad,Zine,12.36,False
62505279,Zayed,Kawtar,17.73,False
64879518,Berrah,Ibrahim,12.97,False
73225518,El-Mekki,Jawad,18.58,False
41448344,Oukhira,Samira,14.07,False
60753689,Daoudi,Khadija,13.98,False
86978042,Anas,Ahmed,12.45,False
96424042,El-Basri,Younes,12.50,False
38637708,Idrisi,Hossam,13.43,False
98313058,Lahiji,Wafaa,14.96,False
57830356,El-Massiri,Chafik,9.40,True
87371199,Kebdani,Jawad,16.97,False
26657301,Houri,Faycal,17.42,False
39977151,Hasnaoui,Rida,11.25,True
14440749,Sboui,Hanae,15.90,False
65728165,Anouar,Jawad,16.92,False
85620120,Boudiaf,Youssef,14.60,False
74227007,El-Saadi,Israa,18.97,False
90871815,Bennani,Meriem,11.99,True
79451885,Rizki,Meriem,17.13,False
33065981,Rabi,Sara,16.82,False
97360616,Al-Fadli,Karim,12.64,False
14535472,EL-OTMANI,Wissal,12.00,True
27335462,Hafidi,Layla,17.85,False
79316340,Sabri,Omar,12.25,False
45668142,Haddouchi,Mouna,18.16,False
33737277,El-Khoury,Hicham,17.53,False
19802515,Anouar,Rachid,13.91,False
98943925,Faiyaz,Mounir,20.00,False
67950163,Khabir,Mohammed,15.62,False
68967594,Fattah,Husain,13.72,False
48975558,Ouazzani,Zahra,14.05,False
39954525,Moutaouakkil,Fatiha,15.89,False
54738343,Lahrichi,Meriem,18.35,False
51142308,El-Bay,Maha,14.00,False
11535043,Houri,Fatima,17.24,False
46880161,Moussaoui,Hajar,17.43,False
86844940,Berouane,Hanane,10.79,True
58117482,Ouarzazi,Samia,13.73,False
44994769,Benbihi,Anas,16.73,False
45270255,Haidari,Badr,9.28,True
57618319,Zouaoui,Najia,15.89,False
45315957,Amari,Yahya,12.00,True
66004615,El-Aissawi,Yousra,13.60,False
70118703,Fattah,Rim,13.93,False
