apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,12.00,True
19637826,Didi,Samira,11.34,True
93875780,El-Fassi,Zaid,13.54,False
51455174,Al-Karim,Meryem,14.58,False
17469335,Faiyaz,Loubna,13.16,False
99319458,Rafik,Sofia,15.83,False
82110308,Al-Khiyari,Adil,12.00,True
57410840,Rifai,Abdelkader,12.72,False
37251789,Meriem,Mohammed,12.00,True
94410242,El-Hariri,Aziz,13.28,False
33760418,El-Moudden,Adil,13.85,False
78341217,Ramdani,Rida,16.92,False
44215015,Boudiaf,Rania,12.37,False
87605502,El-Fassi,Samira,12.00,True
83585814,Jabari,Fatiha,12.00,True
28787964,El-Mekki,Samira,14.22,False
98718806,El-Bekkali,Anissa,11.29,True
77246649,Ibrahim,Nour,12.00,True
89549000,El-Soufi,Jawad,12.00,True
85025973,Saib,Widad,14.56,False
42266475,Goussar,Leila,15.69,False
61280824,Hassani,Hicham,13.02,False
73291210,El-Rahmani,Hassan,16.80,False
47317280,El-Solh,Rachid,12.54,False
39357613,Tahiri,Yasmine,12.00,True
29684908,El-Ayyad,Zine,12.00,True
62505279,Zayed,Kawtar,9.12,True
64879518,Berrah,Ibrahim,14.53,False
73225518,El-Mekki,Jawad,10.14,True
41448344,Oukhira,Samira,13.98,False
60753689,Daoudi,Khadija,12.00,True
86978042,Anas,Ahmed,10.06,True
96424042,El-Basri,Younes,13.62,False
38637708,Idrisi,Hossam,7.86,True
98313058,Lahiji,Wafaa,11.54,True
57830356,El-Massiri,Chafik,11.60,True
87371199,Kebdani,Jawad,12.00,True
26657301,Houri,Faycal,14.54,False
39977151,Hasnaoui,Rida,12.00,True
14440749,Sboui,Hanae,12.87,False
65728165,Anouar,Jawad,12.55,False
85620120,Boudiaf,Youssef,16.07,False
74227007,El-Saadi,Israa,15.55,False
90871815,Bennani,Meriem,10.90,True
79451885,Rizki,Meriem,14.17,False
33065981,Rabi,Sara,9.99,True
97360616,Al-Fadli,Karim,11.49,True
14535472,EL-OTMANI,Wissal,11.81,True
27335462,Hafidi,Layla,6.88,True
79316340,Sabri,Omar,15.44,False
45668142,Haddouchi,Mouna,14.60,False
33737277,El-Khoury,Hicham,12.66,False
19802515,Anouar,Rachid,13.57,False
98943925,Faiyaz,Mounir,9.53,True
67950163,Khabir,Mohammed,13.48,False
68967594,Fattah,Husain,12.35,False
48975558,Ouazzani,Zahra,15.01,False
39954525,Moutaouakkil,Fatiha,15.75,False
54738343,Lahrichi,Meriem,18.32,False
51142308,El-Bay,Maha,17.77,False
11535043,Houri,Fatima,13.27,False
46880161,Moussaoui,Hajar,11.26,True
86844940,Berouane,Hanane,11.69,True
58117482,Ouarzazi,Samia,12.00,True
44994769,Benbihi,Anas,19.19,False
45270255,Haidari,Badr,11.42,True
57618319,Zouaoui,Najia,11.87,True
45315957,Amari,Yahya,12.70,False
66004615,El-Aissawi,Yousra,13.29,False
70118703,Fattah,Rim,16.94,False
