apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,12.62,False
19637826,Didi,Samira,14.35,False
93875780,El-Fassi,Zaid,14.61,False
51455174,Al-Karim,Meryem,12.00,True
17469335,Faiyaz,Loubna,13.94,False
99319458,Rafik,Sofia,12.00,True
82110308,Al-Khiyari,Adil,11.66,True
57410840,Rifai,Abdelkader,9.01,True
37251789,Meriem,Mohammed,10.73,True
94410242,El-Hariri,Aziz,12.40,False
33760418,El-Moudden,Adil,13.00,False
78341217,Ramdani,Rida,12.00,True
44215015,Boudiaf,Rania,12.75,False
87605502,El-Fassi,Samira,18.05,False
83585814,Jabari,Fatiha,12.00,True
28787964,El-Mekki,Samira,12.30,False
98718806,El-Bekkali,Anissa,16.81,False
77246649,Ibrahim,Nour,11.51,True
89549000,El-Soufi,Jawad,14.24,False
85025973,Saib,Widad,13.25,False
42266475,Goussar,Leila,11.60,True
61280824,Hassani,Hicham,9.87,True
73291210,El-Rahmani,Hassan,12.00,True
47317280,El-Solh,Rachid,14.06,False
39357613,Tahiri,Yasmine,10.48,True
29684908,El-Ayyad,Zine,14.15,False
62505279,Zayed,Kawtar,12.00,True
64879518,Berrah,Ibrahim,16.15,False
73225518,El-Mekki,Jawad,13.30,False
41448344,Oukhira,Samira,11.60,True
60753689,Daoudi,Khadija,8.02,True
86978042,Anas,Ahmed,13.31,False
96424042,El-Basri,Younes,11.66,True
38637708,Idrisi,Hossam,13.39,False
98313058,Lahiji,Wafaa,10.77,True
57830356,El-Massiri,Chafik,15.03,False
87371199,Kebdani,Jawad,13.84,False
26657301,Houri,Faycal,13.92,False
39977151,Hasnaoui,Rida,12.41,False
14440749,Sboui,Hanae,16.12,False
65728165,Anouar,Jawad,14.89,False
85620120,Boudiaf,Youssef,10.03,True
74227007,El-Saadi,Israa,12.26,False
90871815,Bennani,Meriem,14.72,False
79451885,Rizki,Meriem,15.24,False
33065981,Rabi,Sara,8.71,True
97360616,Al-Fadli,Karim,12.00,True
14535472,EL-OTMANI,Wissal,13.57,False
27335462,Hafidi,Layla,12.00,True
79316340,Sabri,Omar,12.00,True
45668142,Haddouchi,Mouna,12.00,True
33737277,El-Khoury,Hicham,13.34,False
19802515,Anouar,Rachid,12.31,False
98943925,Faiyaz,Mounir,19.17,False
67950163,Khabir,Mohammed,14.47,False
68967594,Fattah,Husain,9.67,True
48975558,Ouazzani,Zahra,12.00,True
39954525,Moutaouakkil,Fatiha,14.01,False
54738343,Lahrichi,Meriem,15.81,False
51142308,El-Bay,Maha,15.84,False
11535043,Houri,Fatima,12.00,True
46880161,Moussaoui,Hajar,12.60,False
86844940,Berouane,Hanane,12.00,True
58117482,Ouarzazi,Samia,12.79,False
44994769,Benbihi,Anas,10.87,True
45270255,Haidari,Badr,9.01,True
57618319,Zouaoui,Najia,14.04,False
45315957,Amari,Yahya,10.32,True
66004615,El-Aissawi,Yousra,15.44,False
70118703,Fattah,Rim,13.02,False
