apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,15.18,False
19637826,Didi,Samira,15.69,False
93875780,El-Fassi,Zaid,12.99,False
51455174,Al-Karim,Meryem,16.02,False
17469335,Faiyaz,Loubna,11.73,True
99319458,Rafik,Sofia,15.12,False
82110308,Al-Khiyari,Adil,13.44,False
57410840,Rifai,Abdelkader,13.15,False
37251789,Meriem,Mohammed,14.62,False
94410242,El-Hariri,Aziz,15.69,False
33760418,El-Moudden,Adil,14.04,False
78341217,Ramdani,Rida,13.60,False
44215015,Boudiaf,Rania,13.68,False
87605502,El-Fassi,Samira,10.45,True
83585814,Jabari,Fatiha,15.19,False
28787964,El-Mekki,Samira,12.00,True
98718806,El-Bekkali,Anissa,17.32,False
77246649,Ibrahim,Nour,15.27,False
89549000,El-Soufi,Jawad,17.46,False
85025973,Saib,Widad,14.01,False
42266475,Goussar,Leila,14.23,False
61280824,Hassani,Hicham,12.00,True
73291210,El-Rahmani,Hassan,12.00,True
47317280,El-Solh,Rachid,13.07,False
39357613,Tahiri,Yasmine,12.00,True
29684908,El-Ayyad,Zine,12.00,True
62505279,Zayed,Kawtar,14.14,False
64879518,Berrah,Ibrahim,14.71,False
73225518,El-Mekki,Jawad,12.00,True
41448344,Oukhira,Samira,15.25,False
60753689,Daoudi,Khadija,16.50,False
86978042,Anas,Ahmed,10.76,True
96424042,El-Basri,Younes,18.08,False
38637708,Idrisi,Hossam,20.00,False
98313058,Lahiji,Wafaa,15.68,False
57830356,El-Massiri,Chafik,11.96,True
87371199,Kebdani,Jawad,12.62,False
26657301,Houri,Faycal,13.34,False
39977151,Hasnaoui,Rida,8.60,True
14440749,Sboui,Hanae,11.84,True
65728165,Anouar,Jawad,19.49,False
85620120,Boudiaf,Youssef,10.69,True
74227007,El-Saadi,Israa,12.00,True
90871815,Bennani,Meriem,17.50,False
79451885,Rizki,Meriem,18.00,False
33065981,Rabi,Sara,10.50,True
97360616,Al-Fadli,Karim,14.84,False
14535472,EL-OTMANI,Wissal,11.74,True
27335462,Hafidi,Layla,12.68,False
79316340,Sabri,Omar,9.76,True
45668142,Haddouchi,Mouna,15.55,False
33737277,El-Khoury,Hicham,12.00,True
19802515,Anouar,Rachid,16.47,False
98943925,Faiyaz,Mounir,13.32,False
67950163,Khabir,Mohammed,15.59,False
68967594,Fattah,Husain,20.00,False
48975558,Ouazzani,Zahra,17.24,False
39954525,Moutaouakkil,Fatiha,15.27,False
54738343,Lahrichi,Meriem,13.47,False
51142308,El-Bay,Maha,13.05,False
11535043,Houri,Fatima,12.00,True
46880161,Moussaoui,Hajar,10.77,True
86844940,Berouane,Hanane,12.00,True
58117482,Ouarzazi,Samia,12.00,True
44994769,Benbihi,Anas,12.00,True
45270255,Haidari,Badr,17.00,False
57618319,Zouaoui,Najia,12.00,True
45315957,Amari,Yahya,16.44,False
66004615,El-Aissawi,Yousra,11.73,True
70118703,Fattah,Rim,13.18,False
