apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,11.84,True
19637826,Didi,Samira,11.36,True
93875780,El-Fassi,Zaid,13.15,False
51455174,Al-Karim,Meryem,14.02,False
17469335,Faiyaz,Loubna,12.00,True
99319458,Rafik,Sofia,12.00,True
82110308,Al-Khiyari,Adil,15.42,False
57410840,Rifai,Abdelkader,18.65,False
37251789,Meriem,Mohammed,17.12,False
94410242,El-Hariri,Aziz,12.55,False
33760418,El-Moudden,Adil,14.76,False
78341217,Ramdani,Rida,15.16,False
44215015,Boudiaf,Rania,12.00,True
87605502,El-Fassi,Samira,14.55,False
83585814,Jabari,Fatiha,12.00,True
28787964,El-Mekki,Samira,10.21,True
98718806,El-Bekkali,Anissa,17.44,False
77246649,Ibrahim,Nour,11.68,True
89549000,El-Soufi,Jawad,18.81,False
85025973,Saib,Widad,16.63,False
42266475,Goussar,Leila,13.56,False
61280824,Hassani,Hicham,14.78,False
73291210,El-Rahmani,Hassan,13.56,False
47317280,El-Solh,Rachid,14.19,False
39357613,Tahiri,Yasmine,11.93,True
29684908,El-Ayyad,Zine,11.34,True
62505279,Zayed,Kawtar,14.79,False
64879518,Berrah,Ibrahim,10.79,True
73225518,El-Mekki,Jawad,18.42,False
41448344,Oukhira,Samira,15.78,False
60753689,Daoudi,Khadija,14.24,False
86978042,Anas,Ahmed,13.35,False
96424042,El-Basri,Younes,15.14,False
38637708,Idrisi,Hossam,14.35,False
98313058,Lahiji,Wafaa,14.65,False
57830356,El-Massiri,Chafik,13.29,False
87371199,Kebdani,Jawad,15.43,False
26657301,Houri,Faycal,14.66,False
39977151,Hasnaoui,Rida,12.67,False
14440749,Sboui,Hanae,14.84,False
65728165,Anouar,Jawad,13.65,False
85620120,Boudiaf,Youssef,14.19,False
74227007,El-Saadi,Israa,14.13,False
90871815,Bennani,Meriem,9.78,True
79451885,Rizki,Meriem,15.18,False
33065981,Rabi,Sara,15.19,False
97360616,Al-Fadli,Karim,11.58,True
14535472,EL-OTMANI,Wissal,12.00,True
27335462,Hafidi,Layla,17.15,False
79316340,Sabri,Omar,12.26,False
45668142,Haddouchi,Mouna,13.33,False
33737277,El-Khoury,Hicham,12.00,True
19802515,Anouar,Rachid,13.50,False
98943925,Faiyaz,Mounir,10.95,True
67950163,Khabir,Mohammed,15.98,False
68967594,Fattah,Husain,13.60,False
48975558,Ouazzani,Zahra,12.39,False
39954525,Moutaouakkil,Fatiha,12.00,True
54738343,Lahrichi,Meriem,8.89,True
51142308,El-Bay,Maha,12.00,True
11535043,Houri,Fatima,17.84,False
46880161,Moussaoui,Hajar,11.53,True
86844940,Berouane,Hanane,10.42,True
58117482,Ouarzazi,Samia,14.53,False
44994769,Benbihi,Anas,15.11,False
45270255,Haidari,Badr,15.13,False
57618319,Zouaoui,Najia,17.97,False
45315957,Amari,Yahya,14.51,False
66004615,El-Aissawi,Yousra,12.00,True
70118703,Fattah,Rim,14.20,False
