apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,14.05,False
19637826,Didi,Samira,13.26,False
93875780,El-Fassi,Zaid,12.83,False
51455174,Al-Karim,Meryem,12.67,False
17469335,Faiyaz,Loubna,12.00,True
99319458,Rafik,Sofia,12.64,False
82110308,Al-Khiyari,Adil,14.52,False
57410840,Rifai,Abdelkader,13.52,False
37251789,Meriem,Mohammed,13.49,False
94410242,El-Hariri,Aziz,12.00,True
33760418,El-Moudden,Adil,13.70,False
78341217,Ramdani,Rida,13.79,False
44215015,Boudiaf,Rania,14.08,False
87605502,El-Fassi,Samira,13.24,False
83585814,Jabari,Fatiha,14.63,False
28787964,El-Mekki,Samira,13.57,False
98718806,El-Bekkali,Anissa,14.33,False
77246649,Ibrahim,Nour,11.16,True
89549000,El-Soufi,Jawad,12.00,True
85025973,Saib,Widad,12.34,False
42266475,Goussar,Leila,13.01,False
61280824,Hassani,Hicham,12.35,False
73291210,El-Rahmani,Hassan,15.44,False
47317280,El-Solh,Rachid,12.00,True
39357613,Tahiri,Yasmine,11.88,True
29684908,El-Ayyad,Zine,18.26,False
62505279,Zayed,Kawtar,14.95,False
64879518,Berrah,Ibrahim,15.77,False
73225518,El-Mekki,Jawad,11.69,True
41448344,Oukhira,Samira,9.74,True
60753689,Daoudi,Khadija,10.99,True
86978042,Anas,Ahmed,15.43,False
96424042,El-Basri,Younes,12.00,True
38637708,Idrisi,Hossam,14.16,False
98313058,Lahiji,Wafaa,15.63,False
57830356,El-Massiri,Chafik,10.98,True
87371199,Kebdani,Jawad,16.46,False
26657301,Houri,Faycal,14.27,False
39977151,Hasnaoui,Rida,11.62,True
14440749,Sboui,Hanae,15.65,False
65728165,Anouar,Jawad,15.81,False
85620120,Boudiaf,Youssef,12.00,True
74227007,El-Saadi,Israa,12.00,True
90871815,Bennani,Meriem,12.00,True
79451885,Rizki,Meriem,12.83,False
33065981,Rabi,Sara,11.35,True
97360616,Al-Fadli,Karim,10.95,True
14535472,EL-OTMANI,Wissal,14.91,False
27335462,Hafidi,Layla,13.34,False
79316340,Sabri,Omar,12.31,False
45668142,Haddouchi,Mouna,12.00,True
33737277,El-Khoury,Hicham,12.00,True
19802515,Anouar,Rachid,17.17,False
98943925,Faiyaz,Mounir,12.53,False
67950163,Khabir,Mohammed,11.62,True
68967594,Fattah,Husain,11.70,True
48975558,Ouazzani,Zahra,14.14,False
39954525,Moutaouakkil,Fatiha,14.72,False
54738343,Lahrichi,Meriem,12.32,False
51142308,El-Bay,Maha,15.88,False
11535043,Houri,Fatima,14.68,False
46880161,Moussaoui,Hajar,13.87,False
86844940,Berouane,Hanane,15.51,False
58117482,Ouarzazi,Samia,18.21,False
44994769,Benbihi,Anas,14.00,False
45270255,Haidari,Badr,12.00,True
57618319,Zouaoui,Najia,13.50,False
45315957,Amari,Yahya,17.73,False
66004615,El-Aissawi,Yousra,17.30,False
70118703,Fattah,Rim,12.93,False
