apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,12.00,True
19637826,Didi,Samira,12.00,True
93875780,El-Fassi,Zaid,12.40,False
51455174,Al-Karim,Meryem,15.64,False
17469335,Faiyaz,Loubna,14.98,False
99319458,Rafik,Sofia,10.67,True
82110308,Al-Khiyari,Adil,14.17,False
57410840,Rifai,Abdelkader,14.94,False
37251789,Meriem,Mohammed,14.23,False
94410242,El-Hariri,Aziz,15.44,False
33760418,El-Moudden,Adil,17.21,False
78341217,Ramdani,Rida,12.00,True
44215015,Boudiaf,Rania,7.83,True
87605502,El-Fassi,Samira,12.00,True
83585814,Jabari,Fatiha,20.00,False
28787964,El-Mekki,Samira,12.00,True
98718806,El-Bekkali,Anissa,12.58,False
77246649,Ibrahim,Nour,12.00,True
89549000,El-Soufi,Jawad,12.79,False
85025973,Saib,Widad,14.82,False
42266475,Goussar,Leila,9.94,True
61280824,Hassani,Hicham,12.00,True
73291210,El-Rahmani,Hassan,13.47,False
47317280,El-Solh,Rachid,12.00,True
39357613,Tahiri,Yasmine,10.84,True
29684908,El-Ayyad,Zine,9.72,True
62505279,Zayed,Kawtar,11.41,True
64879518,Berrah,Ibrahim,13.38,False
73225518,El-Mekki,Jawad,15.19,False
41448344,Oukhira,Samira,13.47,False
60753689,Daoudi,Khadija,13.99,False
86978042,Anas,Ahmed,13.23,False
96424042,El-Basri,Younes,12.00,True
38637708,Idrisi,Hossam,15.51,False
98313058,Lahiji,Wafaa,16.96,False
57830356,El-Massiri,Chafik,13.33,False
87371199,Kebdani,Jawad,13.68,False
26657301,Houri,Faycal,17.12,False
39977151,Hasnaoui,Rida,15.38,False
14440749,Sboui,Hanae,12.00,True
65728165,Anouar,Jawad,14.11,False
85620120,Boudiaf,Youssef,17.88,False
74227007,El-Saadi,Israa,17.31,False
90871815,Bennani,Meriem,12.00,True
79451885,Rizki,Meriem,20.00,False
33065981,Rabi,Sara,18.78,False
97360616,Al-Fadli,Karim,15.16,False
14535472,EL-OTMANI,Wissal,13.46,False
27335462,Hafidi,Layla,12.62,False
79316340,Sabri,Omar,11.48,True
45668142,Haddouchi,Mouna,13.63,False
33737277,El-Khoury,Hicham,15.91,False
19802515,Anouar,Rachid,12.00,True
98943925,Faiyaz,Mounir,12.00,True
67950163,Khabir,Mohammed,13.25,False
68967594,Fattah,Husain,11.82,True
48975558,Ouazzani,Zahra,15.93,False
39954525,Moutaouakkil,Fatiha,14.07,False
54738343,Lahrichi,Meriem,12.39,False
51142308,El-Bay,Maha,16.06,False
11535043,Houri,Fatima,12.72,False
46880161,Moussaoui,Hajar,16.86,False
86844940,Berouane,Hanane,12.00,True
58117482,Ouarzazi,Samia,14.34,False
44994769,Benbihi,Anas,9.90,True
45270255,Haidari,Badr,13.53,False
57618319,Zouaoui,Najia,12.00,True
45315957,Amari,Yahya,9.76,True
66004615,El-Aissawi,Yousra,12.00,True
70118703,Fattah,Rim,12.39,False
