apogee,nom,prenom,mark,rattrapage
34616207,Fattah,Rim,15.39,False
19637826,Didi,Samira,13.33,False
93875780,El-Fassi,Zaid,12.33,False
51455174,Al-Karim,Meryem,10.77,True
17469335,Faiyaz,Loubna,16.58,False
99319458,Rafik,Sofia,11.45,True
82110308,Al-Khiyari,Adil,12.00,True
57410840,Rifai,Abdelkader,12.00,True
37251789,Meriem,Mohammed,17.39,False
94410242,El-Hariri,Aziz,13.18,False
33760418,El-Moudden,Adil,13.52,False
78341217,Ramdani,Rida,15.95,False
44215015,Boudiaf,Rania,15.33,False
87605502,El-Fassi,Samira,17.62,False
83585814,Jabari,Fatiha,12.00,True
28787964,El-Mekki,Samira,14.63,False
98718806,El-Bekkali,Anissa,12.84,False
77246649,Ibrahim,Nour,18.06,False
89549000,El-Soufi,Jawad,18.46,False
85025973,Saib,Widad,14.13,False
42266475,Goussar,Leila,13.07,False
61280824,Hassani,Hicham,15.53,False
73291210,El-Rahmani,Hassan,12.90,False
47317280,El-Solh,Rachid,14.17,False
39357613,Tahiri,Yasmine,14.65,False
29684908,El-Ayyad,Zine,15.61,False
62505279,Zayed,Kawtar,17.93,False
64879518,Berrah,Ibrahim,12.00,True
73225518,El-Mekki,Jawad,18.34,False
41448344,Oukhira,Samira,17.25,False
60753689,Daoudi,Khadija,17.17,False
86978042,Anas,Ahmed,13.45,False
96424042,El-Basri,Younes,12.00,True
38637708,Idrisi,Hossam,14.13,False
98313058,Lahiji,Wafaa,16.47,False
57830356,El-Massiri,Chafik,12.00,True
87371199,Kebdani,Jawad,12.65,False
26657301,Houri,Faycal,18.21,False
39977151,Hasnaoui,Rida,12.29,False
14440749,Sboui,Hanae,12.42,False
65728165,Anouar,Jawad,12.75,False
85620120,Boudiaf,Youssef,13.36,False
74227007,El-Saadi,Israa,17.98,False
90871815,Bennani,Meriem,14.34,False
79451885,Rizki,Meriem,17.65,False
33065981,Rabi,Sara,15.22,False
97360616,Al-Fadli,Karim,13.97,False
14535472,EL-OTMANI,Wissal,16.48,False
27335462,Hafidi,Layla,14.00,False
79316340,Sabri,Omar,12.00,True
45668142,Haddouchi,Mouna,12.00,True
33737277,El-Khoury,Hicham,16.47,False
19802515,Anouar,Rachid,12.00,True
98943925,Faiyaz,Mounir,13.36,False
67950163,Khabir,Mohammed,16.39,False
68967594,Fattah,Husain,16.21,False
48975558,Ouazzani,Zahra,14.72,False
39954525,Moutaouakkil,Fatiha,13.40,False
54738343,Lahrichi,Meriem,12.00,True
51142308,El-Bay,Maha,16.09,False
11535043,Houri,Fatima,12.00,True
46880161,Moussaoui,Hajar,18.73,False
86844940,Berouane,Hanane,13.69,False
58117482,Ouarzazi,Samia,15.67,False
44994769,Benbihi,Anas,17.75,False
45270255,Haidari,Badr,12.00,True
57618319,Zouaoui,Najia,16.57,False
45315957,Amari,Yahya,13.79,False
66004615,El-Aissawi,Yousra,15.33,False
70118703,Fattah,Rim,17.43,False
